noop,ycall-registration-minimal,ycall-deregistration-minimal,fork-simple,fork-ycall,vfork-simple,vfork-ycall
30,6816,7808,38093,49185,11652,21123
30,6682,7661,37353,43000,13190,17384
30,6259,7714,41621,42093,11010,17672
29,6492,7673,38373,41678,13274,17539
30,6692,7859,37943,49407,12534,17230
30,6583,7758,37838,47069,12518,18202
30,6671,7692,41225,43681,12477,16240
30,6645,7718,37406,46712,12707,16775
30,6678,7763,37909,42104,15238,16782
29,6864,7696,37426,44012,12351,20182
29,6657,7676,39922,45491,12015,15600
30,6732,7681,37817,41468,12845,16123
29,6659,7655,37610,41285,13140,15101
30,8774,7679,36954,49076,11848,15793
29,6647,7619,40796,42696,12226,16031
30,6526,7669,36532,42366,13883,16625
29,6764,7603,37402,43903,12160,21752
30,5935,7703,39503,48991,14048,14332
30,7171,7611,37525,41695,10994,14154
31,6832,7730,37897,42124,13611,13540
29,6803,7516,36618,53837,11210,14076
30,5629,7736,40601,46457,12698,13952
30,7325,7742,37908,43851,12331,13490
29,6409,7719,42530,47224,12504,15228
29,6687,7816,38424,45300,13258,13217
30,6717,7701,42499,46702,12194,13283
30,6685,7687,38173,45123,15427,13042
30,5825,7673,38183,46508,12323,13262
30,7615,7722,42742,42255,12272,13901
30,6622,7709,41441,45939,12153,12768
30,6991,7691,41508,47011,12358,12159
29,6706,7668,38358,44565,12663,11887
29,6723,7744,41667,42568,12168,15342
30,6984,7720,37440,51218,12679,12474
29,7008,7634,37633,43238,12547,11438
29,6705,7816,37599,43119,13274,12535
29,6826,7653,41338,44575,11304,13101
28,6632,7732,40534,48571,13591,13330
30,6915,7644,40403,42685,11223,11724
29,6650,7629,42742,44063,12404,11056
29,6781,7695,37815,48153,13555,11289
29,7005,7652,38661,44195,12426,11893
29,6677,8120,38380,44288,12305,12954
29,6829,7711,46018,44906,12742,11732
30,6889,7753,38032,42674,11548,12169
29,6773,7710,39108,44642,15376,12725
30,6891,7786,40412,47028,11548,12615
30,7012,7678,42675,42348,12785,12139
29,6712,7729,39349,42633,12582,17168
30,6866,7701,40809,42931,12083,13116
30,6664,7650,43072,46698,11978,12431
30,5798,7693,41169,42123,12464,14353
30,7839,7641,38157,43548,12721,12134
29,6672,7711,40414,46429,13365,12582
29,6619,7668,41983,42139,10949,12554
30,6434,7641,37677,41850,13503,12373
29,6533,7673,36451,46022,10962,12179
29,6614,7667,40483,42611,12484,12465
30,6416,7675,41169,44785,11922,12314
29,6906,7627,37317,45566,12442,12814
29,6562,7667,37573,49720,13059,12755
29,6239,7707,39305,46988,12319,12773
30,6748,7743,40947,45225,12050,12582
30,5708,7895,40684,47967,15245,15718
30,7741,7656,37289,47421,12820,12073
31,6918,7678,41470,45350,12698,14431
31,6643,7785,36926,48758,12587,12205
30,6729,7727,36751,45359,12216,12416
29,6954,7627,37384,45101,11648,12803
29,6578,7678,45351,44385,12609,11924
30,6723,7639,37395,46048,12291,11934
30,6537,7641,37256,42541,12155,12715
29,6755,7707,36634,42736,11055,12460
29,7105,7615,43941,47851,12822,12585
30,6507,7652,37585,42743,10705,12342
29,6699,7708,38110,43103,13672,13100
29,9675,7627,40337,46459,12035,11857
30,6447,7655,39577,42867,12841,12396
30,6655,7665,37068,41962,13059,12088
30,6804,7691,38099,43108,12377,16731
29,6515,7715,40433,48589,11747,12383
30,6686,7653,38901,45320,12622,12160
30,5594,7532,36827,41539,15194,12594
30,7509,7606,36830,46033,12146,11917
29,6761,7695,41955,41831,12339,12407
29,6631,7749,37603,42143,12605,12311
30,6769,7683,37094,46451,12077,12635
30,6506,7624,41102,42634,13011,12888
30,6573,7583,39710,42239,11946,12269
29,6826,7741,42136,43922,13487,12484
29,5581,7736,39052,47904,11679,12100
30,7385,7820,41202,42317,12346,12196
30,6645,7605,37693,42618,11021,12560
30,5711,7737,36690,47027,12818,13706
30,7246,7668,37743,42934,13534,11964
29,6866,7618,41318,42451,12916,16259
29,6595,7696,37509,46275,12179,12457
29,6626,7786,37534,42583,12313,12900
30,6234,7688,36690,42832,11935,12392
30,6539,7738,41084,46210,12229,12511
30,6640,7669,37402,42034,15935,12388
29,6734,7597,37203,44082,12111,12605
30,6811,7693,41604,42037,12461,12441
29,6646,7745,37199,47243,11929,12312
30,6677,7674,37973,42550,12255,12221
30,6855,7581,37843,44856,12623,12432
30,6421,7703,44489,45985,12160,12147
29,6829,7560,41458,42945,11580,14075
30,6788,7745,40810,42179,11580,12477
30,6353,7736,39824,47263,17060,11860
29,6757,7682,42098,42508,11279,11609
30,6400,7704,36899,43246,13479,15884
29,6779,7641,38197,43133,12605,11890
29,6615,7703,41239,48086,12577,12530
30,6336,7593,37812,42778,12460,12374
29,6819,7737,37179,47031,12493,12275
29,6839,7667,37253,45754,13504,12212
29,6252,7513,40499,43397,11988,12384
29,6737,7586,37635,43024,12029,12502
29,6479,7617,36717,46220,15749,12263
30,6846,7654,38190,41893,12712,12248
29,7258,7795,41520,44215,12655,14182
29,5518,7732,37388,42759,12153,12666
30,7499,7689,38916,44253,12428,11614
30,6981,7604,41163,43102,12917,12350
29,6514,7752,37007,44370,13474,11608
29,6931,7609,36966,47676,11409,16138
29,6654,7741,38509,42448,12467,11521
30,6562,7674,41143,42130,11327,11861
29,6785,7682,37224,47571,13981,12557
30,6613,7738,36881,42149,11839,12308
29,6579,7675,40495,42312,17702,12697
30,6650,7697,42184,43052,14111,12413
30,6226,7656,37009,48734,14126,11774
29,6673,7811,37163,42857,2350820,12399
29,6421,7739,40451,45658,14586,14375
30,6451,7762,40535,47043,15089,11756
29,6641,7646,37982,42514,16258,12547
31,6314,7734,37249,42479,13043,12429
29,8704,7660,44427,46625,13112,12034
29,6896,7734,37271,42475,13969,12305
30,6469,7722,37291,42116,14418,12598
29,5939,7926,36717,42772,13210,15556
30,7414,7703,42439,47340,13305,11502
30,5901,7620,37839,41568,12878,10711
29,7675,7646,40818,42293,15145,11387
29,6482,7704,37215,45488,11275,11629
29,6757,7616,41957,43561,13477,10970
29,6845,7816,36784,42318,13350,16125
30,6351,7677,36182,45925,12332,12871
30,6631,7722,42411,41719,12326,11152
29,6276,7694,38511,41995,12755,11597
30,6618,8171,36752,45740,12913,11025
29,6722,7751,39420,42435,12964,12095
30,6212,7745,41167,44354,13227,11411
30,6708,7749,39203,42061,12602,11888
29,6734,7693,37676,46961,16608,11821
30,6319,7763,38183,42526,12577,11404
29,6903,7734,40217,41443,13385,13425
30,6592,7593,38744,48629,12964,11945
30,5927,7659,37086,45798,13292,11541
30,7630,7704,43028,46019,13711,12823
31,6409,7815,36222,48070,11150,11906
29,5794,7660,38673,43218,13904,13322
30,7739,7778,38056,42227,11251,11982
30,6519,7784,42276,43467,12724,11738
30,6656,7691,42539,46951,13647,11484
30,6489,7686,41132,42416,12462,11711
30,6613,7749,39734,42753,13833,12220
30,6680,7740,44926,46394,12796,11494
29,6525,7707,40557,46842,12296,11969
29,5909,7721,41330,42346,12435,11913
30,7170,7708,44895,47009,12933,11323
30,6366,7587,39942,45018,12371,12137
30,6582,7696,38694,43631,16282,14956
29,6244,7696,37697,44794,13154,11403
29,6616,7742,40610,50815,12334,15622
30,6583,7736,37730,45179,12759,13894
29,6468,7741,38211,44354,12742,12206
29,7073,7717,40620,46710,12291,11590
30,6783,7663,42542,42743,11248,11902
29,6478,7744,38158,42755,12767,11460
30,6760,7718,38746,47345,10961,13172
28,6406,7709,39098,42446,12846,12177
29,6869,7605,41403,42659,12757,13289
30,6861,7635,38724,49627,12841,12617
30,6459,7659,38688,43197,12150,12396
30,6539,7793,39847,42254,12132,11700
29,6751,7752,38424,42376,12708,12196
30,6600,7646,36769,46365,12172,14960
30,6585,7705,38278,43258,12458,12235
29,6362,7726,41116,43009,12271,12596
29,6780,7761,37660,47773,12707,11848
32,6770,7655,37299,44715,15560,12149
30,6412,7690,37905,44126,12023,12340
30,6724,7881,41700,45993,12534,11804
29,6502,7674,37537,42626,12465,11444
29,6426,7680,37799,42359,13650,11894
29,6810,7746,41076,43298,11407,11819
30,6407,7629,37026,47839,13897,11020
29,6874,7704,37928,42510,11084,11875
29,6838,7626,37663,43745,13039,12357
30,8199,7682,40515,46525,12313,12103
30,6887,7749,37437,42463,11892,11982
30,5838,7659,38408,42730,12868,16681
29,7280,7657,37148,47575,12771,16936
29,5933,7698,42130,42744,12123,11717
30,7270,7568,37769,42461,12399,11568
31,6839,7689,39500,42306,12153,11669
30,6640,7692,44212,48201,11740,11752
30,6318,7666,37633,42082,11608,11867
29,6598,7682,37102,43726,16192,11391
30,6502,7628,39487,47780,12248,11939
29,6329,7610,40191,46746,13372,12215
30,6706,7761,38361,42583,11985,12418
29,6478,7715,37278,46012,11599,12072
30,6896,7681,37818,44840,11803,12473
29,6868,7698,42066,46525,12624,12788
30,6465,7697,37489,43702,11133,12631
29,7028,7622,39159,45272,12734,13802
30,6459,7625,41497,42463,12683,11743
30,6470,7725,36958,45108,13304,15221
29,6928,7657,37615,45612,13081,11367
30,6770,7628,40853,42317,12175,10680
30,5882,7644,42130,41409,11956,11658
30,7439,7692,39922,45803,12538,16709
29,6314,7658,39212,41804,12977,10761
28,6654,7765,39341,42095,11698,10715
30,6537,7741,41336,43449,12765,10872
30,6424,7589,36937,48128,12413,16095
30,6664,7743,37784,45111,16156,11120
29,5491,7730,39464,43212,13139,11248
29,7100,8157,40675,46669,12944,15737
30,6441,7599,36860,44458,13070,15180
29,6337,7743,37994,42788,10452,11137
29,7025,7765,41647,45760,13095,10553
29,6559,7713,37602,42257,10904,10566
30,6473,7705,39273,44285,13487,17178
28,6852,7647,38088,45905,13472,10301
30,6505,7612,46234,43135,13097,10975
30,6836,7770,38021,42080,12502,10381
29,6745,7764,37387,43931,11875,14094
30,5621,7628,37495,46555,16072,10614
30,7522,7708,186666,42243,13135,11074
29,7013,7671,38909,42252,12654,10855
29,6440,7721,39112,47736,12729,14369
29,6701,7738,42285,41945,12780,10519
29,6236,7694,42665,44691,11555,12010
30,5930,7778,41719,47256,11438,10782
29,7126,7643,42157,44367,15848,14640
30,6837,7724,44885,43136,12175,10450
30,6663,7736,40432,45529,11833,10564
29,6446,7632,40074,47892,12592,13783
29,6589,7680,40581,44342,12166,14050
29,6696,7735,41676,46299,11206,10938
30,6332,7685,38076,47967,12519,10687
30,6824,7687,37366,42476,10861,10211
30,6569,7712,41116,41864,13581,12902
30,6504,7650,36831,46260,12578,10390
29,7158,7688,37912,42709,12655,10580
30,6683,7714,40391,42556,12096,13929
29,6598,7780,41905,42687,12193,15479
29,6763,7688,37463,47293,11555,10713
29,5619,7651,37683,42801,12952,10224
29,7684,7702,37485,41836,11840,10587
29,8773,7724,41130,46818,11650,14176
29,6572,7925,37251,42706,11653,10402
30,6756,7548,37651,42265,15709,11306
29,6688,7693,38767,47261,12429,12257
30,6573,7722,42461,45188,12202,15529
30,6760,7615,37782,45269,12271,10302
29,6578,7745,37748,47406,11865,10557
30,7128,7778,41808,42588,10789,11266
30,6757,7738,37784,42453,13221,14809
29,6610,7769,37381,44153,11103,10602
30,6860,7721,37905,47753,13696,12091
29,6718,7669,42262,42748,12062,11101
29,6655,7691,37701,42610,13024,13824
29,7070,7735,38156,45855,11983,10618
29,6482,7692,37432,42342,12934,11055
29,6793,7766,41700,43078,12212,10449
29,6630,7825,39478,50191,12992,14765
29,6585,7665,38711,42652,12558,10830
29,6968,7758,43261,42323,12242,10569
29,7152,7724,39931,42130,11366,13590
29,6880,7737,40380,47581,12227,12971
29,7122,7719,37902,44515,14853,10249
29,6478,7784,41028,41879,11708,10425
30,6806,7746,37664,46638,12458,14065
30,6704,7693,37526,44611,11709,14125
30,6514,7838,39051,46618,11635,10633
29,6744,7786,40811,47809,12827,10585
30,7262,7656,37500,42368,11144,10227
29,6594,7686,38470,42239,13037,13490
30,6952,7797,40013,47999,12126,10181
29,6429,7647,36552,46709,11974,10673
29,6970,7612,36415,41743,12315,10847
29,6976,7671,38772,41312,12201,14109
29,6510,7717,39961,48362,12218,11079
28,6877,7790,37065,43434,12730,11731
30,6803,7764,37498,42473,12457,14084
30,5645,7762,40062,46027,13993,13635
29,7434,7756,41967,43610,12569,10694
29,5554,7753,37330,42485,12412,12541
30,7678,7743,36964,45255,12111,10598
29,6852,7793,42976,46488,15797,14964
31,6452,7677,37403,45928,12095,10670
31,7108,7746,37632,42561,12410,10470
29,6817,7753,36947,45656,10998,11395
30,6484,7753,42988,43155,12776,13649
29,5814,7786,37204,45425,10848,10249
29,7461,7690,36830,47858,12602,10593
29,6757,7659,37050,42740,12178,10494
29,6732,7674,43336,41968,13076,14394
29,6402,7693,36497,48579,12301,10667
29,6785,7625,35644,45569,12590,14726
29,5778,7704,37281,42116,12763,13228
29,7519,7584,43353,41602,11478,15016
30,6747,7739,37177,47988,12032,10534
30,6803,7688,37586,42348,11711,10483
30,6857,7849,40549,41947,12180,10962
29,6706,7609,42670,46135,12417,13901
30,6472,7612,40768,45971,11732,10290
30,6750,7720,37381,42755,15766,10570
30,7053,7725,39135,45371,12467,10432
30,6891,7575,38124,42037,11939,13489
30,6888,7690,37201,45107,11089,10320
29,6528,7731,37056,42456,13168,10487
29,8372,7733,41232,46258,11116,10321
30,6836,7739,39533,42002,12861,13624
29,6655,7684,37658,47240,12739,10447
30,6767,7658,40346,47261,11952,16011
29,5766,7663,37454,42479,11689,10495
30,7541,7587,39471,43022,12213,13994
30,6748,7707,37794,51284,12033,10677
29,6621,7641,40998,43774,11844,10118
30,6881,7767,37301,43212,12195,10614
29,7035,7622,38825,42765,12513,13769
29,6661,7701,37353,49201,11962,10791
30,6573,7706,40410,42549,12411,10813
30,6857,7789,37303,42026,11684,10612
30,6369,7634,37549,46660,12255,14523
29,6603,7634,41639,48153,16099,10581
29,5561,7689,43219,43612,12892,10414
30,7331,7623,42532,45649,11328,13763
30,6556,7744,40805,43363,12479,16783
29,6468,7693,43065,42659,10645,10131
29,6735,7684,42407,43505,12206,14925
29,6587,7780,40570,48137,12533,10558
30,6462,7764,41401,45494,12040,12722
30,6507,7746,45376,47018,12663,10479
29,6511,7676,40393,46693,11631,10392
30,7000,7664,39648,43387,12014,10500
30,6722,7763,40194,46434,12370,14358
29,6546,7654,41247,48607,12053,10718
30,6724,7667,38358,41478,12283,11015
30,6765,7704,37305,42432,11855,10934
30,6603,7681,41311,45448,11918,13134
30,6830,7601,37631,48498,11824,10505
30,6548,7696,39962,41641,12236,11990
30,6735,7764,37535,42056,12371,10638
29,6455,7701,42719,45054,15633,13526
30,6474,7727,40623,43152,11577,10515
30,6551,7733,40503,41905,12659,13606
29,6611,7691,37695,46777,11161,10483
29,5742,7766,41311,43254,13169,12866
30,7046,7698,36885,45240,12329,10691
29,6348,7671,37233,46435,12624,10866
30,6986,7642,40425,41984,12705,10497
29,6477,7691,37042,41397,12562,14305
29,6290,7565,37210,41817,12366,10568
30,6758,7603,36195,45934,12560,10513
29,6813,7650,40680,43532,12108,15260
29,6546,7731,36561,42085,12379,15338
30,6795,7706,37675,46700,11903,10526
29,6509,7651,37365,42587,12594,10442
30,6698,7748,42878,43244,11682,10137
29,7266,7675,38047,47199,12729,14470
30,5850,7531,37160,42917,12503,12341
30,6669,7629,44339,43114,11798,10712
29,6752,7640,40055,43316,10893,10632
30,6390,7706,38448,47830,12760,13654
29,6567,7678,37414,44507,11044,10583
30,6407,7800,40983,42645,16652,11666
29,6866,7757,41931,49018,13445,10357
30,6511,7727,41520,43920,12490,13328
29,6440,7675,37373,44366,12299,10594
29,6589,7623,40947,46640,11718,11903
31,6667,7673,38479,45758,12294,10728
29,6338,7791,37203,44228,12152,13920
30,6788,7705,37134,43339,12826,10402
30,8237,7756,40946,46877,11956,10265
30,6854,7734,38647,42446,15156,11073
29,6718,7685,38099,42477,14065,14871
29,6660,7737,40896,46818,14796,14091
28,6766,7797,37373,42200,12712,10755
30,6813,7756,37768,42832,12158,10408
29,6832,7757,37063,45428,11723,13028
30,6576,7640,40454,43340,15328,10192
29,5710,7757,38375,42193,11429,10536
29,7243,7764,39154,44470,18598,14308
29,6482,7810,38565,48700,10812,16038
29,5624,7701,40930,44314,12911,10548
29,7399,7821,37666,43096,11906,10384
30,6554,7726,39745,49050,11803,10831
30,6608,7689,43117,45285,12746,13670
29,6709,7738,36996,45822,12519,10610
29,6425,7838,38089,49268,12671,10640
30,6712,7721,39339,41921,12533,10250
30,6765,7709,42320,42638,12226,13440
30,5752,7687,37464,45743,12118,14179
29,7628,7742,37836,43565,12658,10751
29,5858,7851,38691,42632,11849,10132
29,7176,7737,41286,41403,12331,13712
29,6514,7676,37538,46085,12576,10445
29,5609,7600,37458,43338,12240,12219
29,7491,7642,42215,42321,12825,10691
30,6815,7705,37059,46158,11508,13776
29,6404,7617,36013,42205,13160,10123
29,6476,7636,40976,44725,11224,10498
29,5676,7764,43504,46559,16204,10505
29,6822,7728,37190,41770,12478,14155
29,6641,7726,37158,42433,11706,11677
29,6294,7682,36773,44058,16299,11903
30,6509,7648,45456,46428,12250,11137
29,6574,7647,38511,42831,11878,16040
30,6520,7609,39114,41630,12668,14984
29,6423,7655,37254,47885,12110,10200
29,7133,7623,45648,41839,11801,15010
29,6434,7686,37627,41583,12731,16433
29,6691,7560,36842,46339,12400,10462
30,6760,7723,40295,44083,11961,10628
30,6729,7630,40227,41495,12455,10753
31,6719,7828,36969,42530,11654,12695
29,6550,7806,37126,45709,11794,10465
30,6743,7714,39537,43961,11906,10365
29,6591,7657,40564,42531,14031,10616
29,6412,7608,36968,46136,11237,15502
29,6592,7645,37320,181166,17146,10418
29,6385,7691,44650,44417,12511,10421
29,6537,7607,40752,46618,12268,10350
30,6958,7612,38338,45680,12635,17362
29,5633,7726,43354,47861,11798,10305
29,7292,7746,41140,42617,12617,12197
30,6716,7576,43771,46210,13861,10360
30,5650,7553,37526,44575,12676,12726
29,7519,7722,40748,44433,12235,10577
30,6398,7716,36828,46598,12006,10938
29,6758,7624,40239,44335,12309,10294
29,6861,7716,41104,42518,13688,14777
30,6536,7698,41165,45716,12346,10278
29,6737,7713,37632,46011,12260,10559
30,6792,7646,39325,45084,12145,10192
30,6434,7793,40505,46175,11380,14302
30,8887,7745,37362,48967,12529,10665
30,6533,7693,36774,42722,11016,10958
30,6613,7936,39223,42331,12977,14580
30,6748,7703,40430,48701,15584,19089
30,6303,7618,37459,45705,14178,10314
29,6541,7872,41194,42751,12232,10459
30,6577,7832,40083,49100,11852,10214
29,6333,7808,41109,45603,11957,14092
30,5863,7711,37555,44585,12470,10543
29,7306,7665,37312,46911,12001,10350
29,6498,7761,42336,42649,12600,10660
29,5939,7708,41352,42438,12529,13036
29,6880,7737,37647,45211,12139,10085
30,6659,7786,37402,47221,12068,11382
29,6882,7681,42774,43020,12022,10613
29,6674,7840,37687,45401,11939,13167
29,6933,7753,36921,46568,12861,10392
29,6644,7657,37922,42598,11760,12067
31,6789,7740,43383,44003,13083,10371
29,6879,7699,38338,45991,11162,16133
30,6524,7720,37344,42489,13241,10509
30,6719,7703,36861,50793,15817,10451
28,6821,7839,42732,43173,11860,10482
29,7058,7650,37120,49874,12200,14127
29,5929,7783,36948,47582,12090,10310
30,7199,7660,40525,44430,12162,10492
30,6509,7693,38346,47041,12366,10658
29,6649,7701,37595,44661,11784,13678
33,6360,7708,37197,43744,12266,10435
29,6881,7648,38414,49477,12867,10272
30,6792,7644,37769,45030,12316,14702
30,6590,7737,37285,42950,11721,14592
29,6567,7998,38861,42120,11660,10691
30,6487,7781,41126,48977,11945,10472
29,5766,7717,37563,42201,11798,11277
29,6890,7590,37492,43226,11435,17968
29,7146,7639,41263,49850,14035,10368
29,6740,7681,36948,42891,11271,10386
29,7382,7676,37421,43990,12899,10620
29,5605,7679,37561,47997,12021,12406
30,7793,7646,40791,42486,15103,10396
30,6432,7844,37016,44058,13004,10719
30,6798,7636,37505,53508,12138,10116
30,6781,7592,37580,42995,12548,14347
29,6723,7626,41859,41990,12513,10427
30,6932,7715,37181,47124,11710,11921
29,7000,7707,39743,46166,11713,10558
29,6447,7645,42630,42581,12552,13394
30,6813,7709,38992,44107,11814,10616
29,6534,7695,37945,45545,12210,10617
29,6782,7588,39264,43967,13583,12483
29,6817,7741,44304,44164,12237,15502
30,6535,7667,40225,45785,13283,10797
30,6968,7705,40662,40884,11542,10515
30,6775,7758,39893,46378,13544,10391
30,6444,7684,42120,41184,10989,15741
30,6885,7756,37647,45213,12623,11169
31,6446,7670,36543,44475,12131,10613
29,6838,7779,36358,44088,12894,15041
29,6825,7758,41041,45127,15937,15691
29,6452,7668,37555,45146,12435,10464
30,6692,7654,37388,42856,12539,10607
31,7062,7722,40657,47397,13222,10488
29,7632,7687,38535,46419,12575,13898
29,6787,7849,37374,43955,11897,10366
30,5543,7732,38287,42541,11899,10591
29,7371,7778,40957,52019,11395,14000
29,6765,7686,38778,42085,11428,13771
29,6719,7708,37445,42581,12629,10945
30,5890,7602,37637,49067,11482,10857
30,7378,7720,41947,44720,11425,11165
29,5528,7764,37612,41843,11258,13033
30,6669,7694,41343,47400,13757,10247
29,7459,7663,40850,42830,10996,12021
29,6748,7724,37206,43651,12652,10710
30,6770,7658,39346,45225,12051,17890
30,5484,7648,39214,46151,12664,11248
31,7190,7651,41131,42041,15555,10409
30,6628,7736,37502,45425,12093,10618
29,6302,7725,37483,48460,12352,13857
29,6928,7680,37309,44800,12334,10829
30,6157,7665,40153,45313,11799,10256
32,6524,7644,38630,46457,11667,14366
29,6527,7712,38417,46760,12416,13747
30,6134,7773,41120,46813,12345,10685
30,6755,7700,38133,45286,12752,10742
30,6723,7733,37135,44887,11761,14101
29,6446,7695,37089,47958,11989,14442
29,6689,7735,41593,42960,11858,10587
29,6441,7704,36812,46933,11515,12365
31,6855,7671,37499,44811,12706,10009
30,6757,7637,40445,42004,10743,15126
29,5497,7597,41657,46125,13219,14327
29,7505,7691,37033,44260,12352,11860
30,6440,7695,38514,42312,12400,12032
30,6247,7710,42276,45770,12114,11551
29,6481,7712,37571,44782,15441,14117
29,6250,7654,37483,43524,12215,11303
29,6782,7690,37130,43608,14198,10855
30,6734,7620,40964,50485,12137,13204
30,6163,7672,37551,45295,12004,15894
30,6575,7634,37464,43483,12623,11481
29,6452,7687,37242,48214,11872,11270
29,6616,7728,41820,44155,12315,11379
30,6671,7782,37517,44045,12294,14963
29,6737,7691,38442,52999,12430,11226
30,6874,7644,37537,41856,11543,11101
30,5949,7646,41351,43090,11246,11728
30,7120,7725,36953,47124,12686,14515
29,6840,7661,36461,45856,11504,11071
29,6645,7668,40502,42166,12912,10205
29,6401,7841,37340,47428,12888,13939
29,6576,7712,37318,47500,11537,15311
29,6333,7677,37302,42632,11550,12424
29,6663,7724,43308,44937,11832,11072
30,6668,7696,38519,46299,15471,15181
29,6777,7696,37816,43207,12227,14489
29,5820,7730,37444,43812,12531,12142
29,6954,7741,41056,41333,11963,11966
29,6255,7640,37926,45683,12756,11527
29,6811,7666,37800,44641,12971,14851
29,6498,7660,41210,40735,12366,11760
30,6723,7755,37470,45202,12403,11584
30,6538,7655,37569,43820,12046,11515
29,6428,7756,37141,43802,11767,14970
29,6795,7666,42930,48084,11467,11033
29,8813,7760,38133,44074,13146,11793
29,6253,7570,38590,41590,10774,13030
30,6987,7660,38426,41878,13105,16244
29,6166,7712,45857,49160,12798,10985
29,6634,7704,40449,42854,11495,11573
29,6463,7722,40271,41987,11805,15636
30,6316,7734,40481,48365,11902,13927
29,6827,7727,40422,43218,15498,11760
30,6461,7612,39743,42523,12353,11824
29,6395,7652,38614,52951,11577,11752
30,6618,7665,41180,42469,12008,15743
29,6627,7729,37798,44923,15546,12127
29,5979,7677,39325,47477,17362,11819
30,7359,7602,37746,45822,12797,15401
30,6640,7648,39702,43630,12622,14963
29,6707,7705,37883,46070,12773,13726
30,6627,7772,38732,46580,12913,11751
29,6374,7595,36867,42706,11305,11878
29,6840,7720,41621,44130,12240,16127
30,6326,7636,37246,46772,11589,11988
30,6773,7646,37239,43086,13385,10955
29,6484,7750,42254,45701,12297,15749
29,5603,7732,36101,50169,12282,14295
30,7129,7650,37303,44980,12077,11643
30,6409,7723,36827,45444,12589,11496
30,6473,7626,41991,42537,12177,12093
28,6649,7670,37702,45699,15814,16320
29,6301,7657,37479,46275,12409,11752
30,6936,7674,37324,42496,11604,13750
29,6797,7589,41119,46288,12723,13151
29,6520,7728,36843,44935,12271,14643
30,5967,7689,37479,44555,11737,11802
29,7489,7564,40674,47378,12419,10486
29,6620,7659,38797,47065,12133,10398
30,6874,7631,38282,46754,12877,15055
30,5554,7691,38117,43740,11271,10501
29,7736,7653,40160,47970,12493,14845
30,6686,7837,38020,42566,11361,12343
30,6364,7702,38186,43118,13086,15666
29,6522,7651,36906,49388,13125,11889
31,6681,7748,39695,42396,11528,11189
30,6342,7683,37491,42847,11861,15501
29,6544,7830,37653,51986,13571,14394
29,6410,7745,41522,44333,12668,13245
30,6716,7739,38339,43056,16047,11709
30,6944,7631,37684,47871,11822,12337
29,6599,7703,36696,42390,12638,14758
29,6835,7623,40732,45285,12692,11505
30,6770,7672,38287,45962,12392,11308
29,6573,7710,37527,47108,12193,11782
29,6595,7582,37282,42813,13079,14765
29,6608,7723,39915,44979,12523,10894
30,7024,7673,38297,45737,12038,15071
29,6775,7727,37853,41577,11007,12019
29,6642,7695,37596,45253,12984,14681
29,6700,7674,41221,49824,11069,12199
29,6654,7694,38290,42690,12778,11637
29,6363,7649,37809,44962,11963,13977
29,6383,7592,44647,43742,11965,15628
30,6356,7708,37840,45443,12231,11147
28,6697,7658,39935,45183,11930,11673
30,6794,7645,39391,42888,12698,11737
29,6504,7555,42802,46090,12166,16147
29,8326,7669,39476,43240,15104,11782
29,6730,7707,41739,41663,12451,11583
29,6627,7770,39388,45262,12417,10643
30,6708,7742,42466,44603,13814,14799
29,5666,7688,40453,42838,12061,10779
30,8005,7812,41171,42072,12224,14084
29,6737,7693,43831,48599,11722,15892
29,6553,7726,37622,44102,12559,15599
30,6796,7736,36482,41979,10959,12540
30,6558,7699,39894,49099,13473,10615
29,6519,7683,41163,42660,11058,10967
30,6420,7671,36729,43469,13156,15598
30,6318,7804,36861,48231,12232,10899
29,6936,7546,38347,42790,12553,11118
29,6541,7732,41846,44132,12395,11048
29,6361,7778,41547,45138,12211,15278
30,6714,7712,39387,46040,12753,11188
29,6467,7640,44221,42208,12646,11873
30,5669,7639,39237,44153,12106,11905
29,7455,7728,39076,46947,15538,15720
30,6680,7728,38283,42720,12552,10639
28,6720,7678,42697,44993,11792,14771
29,6669,7678,38819,46422,12009,12414
30,5703,7640,40272,46422,12724,14063
29,7334,7612,39390,43591,11787,10851
30,6682,7650,43881,42689,12690,10719
30,6545,7724,38266,49736,11073,10353
29,5881,7805,39936,48935,12863,15709
30,6857,7633,38855,43671,11144,11001
30,6591,7655,42116,45167,13014,10411
30,6549,7558,39428,45264,12763,10831
30,6473,7764,38384,42847,11945,16041
29,6969,7631,40537,43871,12295,10434
30,6550,7722,38421,45340,12347,10732
30,6389,7732,36945,43456,11517,16905
29,6490,7627,37540,47085,11955,14584
29,6585,7593,40815,44152,12632,15709
31,6823,7680,39830,42549,15604,11417
29,6771,7731,37444,43122,12353,11219
30,6839,7669,37562,48337,11833,15347
30,6690,7674,40914,42885,12320,11372
30,6740,7621,39016,43845,12741,11263
30,6526,7728,38042,53019,11840,11764
29,6679,7677,40762,43298,12876,15154
29,6469,7676,37702,43042,11290,11494
29,6683,7658,39795,47558,13208,11669
29,6585,7658,39539,42933,11122,11800
29,6402,7628,43296,43061,12616,14686
30,6895,7625,37916,47047,13281,11097
29,6757,7822,39507,48492,12129,12776
29,6370,7685,37935,41881,12902,13544
30,6574,7670,41337,44165,14381,15028
30,6346,7645,36773,47904,11988,15082
29,6870,7798,38864,43803,12414,17318
