noop,fork-simple,vfork-simple
27,37479,13679
29,37722,10715
29,38640,13090
28,42839,15470
26,38220,15471
28,39362,11897
27,40715,13095
28,40964,12222
27,37582,19284
28,36661,13105
28,42008,12106
27,37100,16762
27,36526,13923
28,37496,12194
28,43299,12309
27,39941,13081
27,39009,14545
27,36014,11715
27,43291,15182
29,39706,11799
28,39248,13723
28,36946,11930
28,41578,11341
27,37058,11059
28,37799,14607
28,40447,12473
29,37548,11037
28,37246,11028
29,35845,13728
28,44595,11225
28,38082,10935
28,36693,11225
28,37402,14577
29,176769,11279
29,36385,15280
29,36395,10902
28,40719,23074
28,36135,11179
29,36193,11451
27,40037,13800
29,43381,15714
27,37077,11007
27,38031,13431
28,41218,13376
28,42403,18028
28,36379,12794
28,36340,11196
26,40275,10949
29,36005,15379
28,37141,15001
27,36405,11245
28,40382,14373
27,36644,15436
28,41927,12364
28,38466,10666
27,43271,11175
30,40264,15506
26,40659,15014
29,37894,13243
29,42609,10630
28,39930,17792
29,38498,11874
28,40995,10999
28,40630,12152
29,40143,19476
29,39414,12794
29,40570,11099
28,37275,13258
28,36282,15470
28,39903,10957
27,39339,11163
28,39727,11972
28,36951,16091
28,39991,12322
27,36178,17058
28,36581,13103
27,37173,15068
28,39490,12152
28,37481,12791
28,36777,14368
29,37987,18433
27,40712,12368
28,36588,11164
29,37328,10701
28,41400,15185
28,36903,10697
29,36225,10644
27,36120,12116
28,40311,16096
27,36731,11109
28,36132,11089
27,36445,11004
28,41625,20536
28,36438,11681
28,35836,10627
28,36411,12371
28,42731,17888
27,36809,10931
30,36045,11017
28,40380,11514
28,38494,15083
27,36051,10694
28,39077,11188
29,41721,12843
30,37873,14882
27,36591,11166
29,39483,11448
28,40217,11963
28,38573,16622
27,36885,12962
27,38184,10718
28,37780,15338
28,37913,15135
27,36206,10736
28,41004,11939
28,37157,13401
28,37991,15036
27,38176,11000
28,40135,12331
28,38707,10878
28,37906,20155
27,40333,11594
27,39069,11464
27,39223,13740
28,39971,14195
28,45614,11293
26,41609,15961
29,40395,11020
27,41036,14460
28,41044,11939
27,37617,12805
28,36984,11256
28,40992,18105
29,35955,11252
26,40282,11643
30,41810,12478
28,44749,15685
30,38128,13228
27,36946,11760
28,37077,12212
28,40093,15448
29,37380,11855
28,36903,14751
30,37693,11142
29,41301,16123
28,36708,11901
28,36902,10997
28,39061,11073
27,35958,20177
28,36307,10882
27,37915,11762
28,40241,13289
28,36272,14916
27,35624,12380
28,37670,11270
28,40252,10962
28,38155,16533
28,36183,14146
28,42196,10729
29,36739,12122
29,37101,15205
28,36242,11135
29,42184,11180
27,36420,10901
29,36406,15517
28,36626,14359
28,42245,11295
28,37960,11279
28,38100,15846
28,40538,11111
27,39044,13917
28,37423,12135
28,36563,15023
27,39861,14895
28,37694,11690
27,37013,11441
28,37513,22158
29,40440,10858
28,38663,10877
28,36808,13069
27,39749,14445
27,36521,11028
27,39010,12354
28,36991,12406
28,41610,15987
28,41785,11714
28,42857,12465
28,42197,13174
28,42825,18165
28,36383,10913
28,37875,11265
27,37084,10882
28,41879,17728
28,36077,12456
28,38265,10727
28,43075,12761
27,36845,16320
28,36781,11934
28,37196,11708
29,40614,11651
28,37893,16407
27,36400,12679
28,38505,11805
28,40427,15898
28,36136,20069
29,35772,10811
27,40390,13809
28,36522,15208
29,36860,14250
28,36579,10951
28,39687,12005
27,36356,10833
27,36230,16047
28,36897,11918
27,39250,11976
28,36236,11621
27,36685,15408
28,44729,11436
28,36215,15117
27,37207,10835
28,37482,15904
28,41437,13703
27,39852,11358
28,36865,11063
28,37298,15567
28,40344,11474
29,36708,14001
27,35923,10970
28,37397,15169
28,41836,13119
28,37912,11867
27,37724,14919
29,40084,20411
28,36416,10706
28,37435,15303
27,38934,13464
28,40536,16868
28,36904,11049
27,36850,10686
27,38187,11290
27,42439,16010
27,38696,13081
28,38646,11303
28,46953,11378
27,40031,18037
27,36800,11817
29,36618,12624
27,41840,10994
28,36291,14884
28,36319,16295
27,37181,11075
28,41666,10978
29,36876,15581
28,35608,10850
27,40834,11158
28,39300,11866
27,36898,15428
28,36636,10852
28,39920,11975
28,38371,11432
28,37514,19611
28,36421,11869
28,42756,10809
29,39156,15643
29,37028,15562
30,41218,14481
28,36261,11081
27,37368,11972
28,37976,14780
28,39831,10876
28,36401,10961
27,38569,12893
27,35199,14340
27,40000,11942
28,36052,12053
28,38584,12223
27,37777,12986
28,41907,12135
29,36555,11412
28,38362,12060
27,40820,15454
28,36670,12952
28,37007,12841
29,37042,12031
28,42642,11653
28,41316,12421
27,39097,11925
30,41629,13135
27,43795,15245
28,42968,12248
28,39411,12491
28,44575,12845
28,39740,11485
28,39669,11504
28,39496,12122
29,40438,11688
28,36866,16580
28,38072,14172
27,36775,11377
28,41264,11922
28,38230,11690
27,36944,11188
27,40936,11264
29,40250,11465
28,39079,11978
28,38460,11311
28,43149,11718
29,36613,11597
28,36979,11116
28,37791,11837
28,40890,11334
27,36399,11081
29,36935,15073
28,36261,11745
28,40001,11826
27,36653,11420
29,36448,11500
28,39742,11338
29,37058,11817
28,38254,11762
28,37089,11512
29,43659,12330
28,38548,11851
28,38683,11507
28,37000,12192
28,38974,11692
28,36377,11418
26,38308,16201
29,39274,11228
28,36199,12016
28,36429,12070
28,36682,12113
27,45211,11933
29,39034,11286
28,36924,11926
27,36601,14068
29,41682,11610
27,36686,11244
29,36329,11837
28,40107,11576
28,38566,11566
29,35946,11395
28,36219,11589
27,40309,14918
29,38120,14353
29,35981,11683
28,36992,11940
27,39465,11224
28,38633,11105
28,36076,11382
28,39824,11075
27,37041,11376
29,39017,11230
27,36534,11579
28,39638,14694
28,36273,11148
30,39214,11366
28,36921,11304
28,40184,11764
27,36300,14924
28,38249,12042
29,36735,11777
28,40719,14331
28,36525,12558
28,38641,11690
28,40381,11117
28,36574,14412
28,37014,11381
27,40569,11773
28,41366,12030
30,36846,11922
30,37230,11741
27,41032,11761
27,40115,11953
29,36043,14836
29,36712,13120
28,42418,11552
28,36901,11885
28,36850,12405
28,36822,11389
28,42404,11495
28,39985,11631
27,37325,11790
30,37840,11813
27,46342,11402
28,40211,12050
28,40057,14783
29,42644,11707
27,42924,11358
28,36903,10995
29,37272,15653
29,40820,11305
28,37181,11227
29,36912,12046
28,36202,11851
28,40819,13244
28,38796,11551
28,37254,11050
28,38546,11318
26,36989,13969
28,38541,11634
29,37178,11605
29,41534,11520
28,37514,11735
28,37791,11169
28,36678,15236
28,40672,11130
27,35596,14510
28,39038,12054
28,35880,11749
27,39722,11943
28,35916,11257
28,38481,11899
28,40195,11169
27,36475,12338
28,36821,11490
27,44270,13938
28,39410,11437
28,36147,11326
28,35937,11400
28,38821,11883
28,41240,17429
28,36340,11253
27,37875,14307
28,41355,11485
28,36964,11542
27,35647,12159
28,36469,12526
27,41417,11339
28,39602,11930
27,40094,11598
27,40244,11825
27,43493,12427
28,38327,11708
28,39373,11531
28,41673,11756
28,38279,15145
28,39222,11929
27,40819,13980
27,42733,14088
27,36575,11108
28,36885,11727
27,37361,14314
28,42386,15591
28,40764,12447
29,36878,12772
27,37548,12638
28,40675,12621
28,37365,11742
28,36659,12609
28,41312,15136
28,38225,11683
28,36729,16012
27,36952,13617
29,41611,12254
28,38311,12032
28,36894,12765
28,35704,12562
30,39750,12128
29,38285,12130
28,36629,11714
30,39619,10916
28,36773,11668
27,38493,14520
29,36894,11584
27,43520,11716
28,39562,11785
28,40057,13197
28,37939,14908
28,39908,11114
28,37339,11282
28,39037,11593
28,40244,14090
29,37996,11474
29,36133,11779
26,38610,11833
27,40730,11782
28,36979,11772
28,37431,10917
29,39442,11410
28,41207,11905
28,36139,14150
28,37145,11444
27,41080,15695
28,36301,11114
28,38036,11535
28,39053,14576
28,45250,11488
27,40069,11632
28,42352,12001
27,36153,11840
28,40068,12522
28,35700,11586
28,36536,11354
28,35457,13767
28,40312,13480
28,35889,11810
28,36679,11200
28,40173,11763
28,36295,15008
27,37398,11379
29,37606,11651
29,40121,11980
27,36462,11964
27,37860,12185
28,37516,11213
29,44231,13726
27,40700,11848
27,41944,11310
28,42576,15629
28,42000,11342
29,38941,11939
28,39939,11575
27,40202,11228
29,37550,14027
28,36694,10994
29,36892,13989
28,42326,11038
28,37586,11332
27,37156,11371
30,38498,12473
29,36535,13581
28,37322,15581
28,37492,16298
29,137128,11637
28,39128,11500
28,36680,11690
27,37564,15853
27,42971,11686
28,36458,11698
27,36989,15373
29,38232,11647
27,44463,11373
28,39964,11563
28,39755,11824
28,42796,14016
28,36812,11683
27,38981,12892
30,39153,12162
28,41322,11569
29,39777,14652
28,37468,12456
28,37079,11774
29,43312,11680
28,37499,10979
28,36603,15945
28,43007,12260
29,39169,11628
27,40616,11203
28,40322,11616
28,39686,11835
28,36559,12628
30,38748,11549
27,36266,11436
27,39186,11505
29,38644,12280
28,37813,11136
27,39244,11161
28,38792,11103
28,35705,11571
27,37358,11668
28,41266,15277
27,36282,13730
28,36290,11196
28,40362,11591
28,200055,12935
28,36938,11396
28,36469,11804
28,36501,11557
28,43278,11292
27,41069,12424
28,39275,11202
27,43328,11307
28,38187,11465
28,38971,11540
29,39175,11688
29,41118,11290
27,35892,14848
27,36545,12606
28,36969,15708
28,40482,11796
26,36382,11643
28,36401,11623
27,40229,11284
28,36633,11927
28,39050,11790
29,36364,11729
27,40490,12154
28,36900,11584
28,37381,11236
28,37519,11402
27,42065,14104
28,36681,14916
28,36387,12741
27,39860,11366
28,36193,11413
27,36891,11415
26,37229,11138
27,40242,11632
28,36426,11800
27,36519,11519
27,37140,11434
27,39875,11838
27,36634,11416
28,35938,11563
27,36928,11506
28,43246,11502
29,38856,13381
28,40064,16889
28,39583,14036
28,38755,11509
27,39821,11894
28,37457,11526
28,41345,11625
28,36127,11829
27,37254,14293
27,36383,11649
29,42084,11584
28,36783,11748
28,37015,12220
27,39405,13734
29,38258,12776
27,36033,11639
28,36516,15232
29,39994,11730
28,38642,13806
27,35183,11515
28,37167,11649
30,40193,11654
27,38010,13580
29,37023,11886
28,41685,11199
28,40895,11450
28,41305,11310
28,39390,12223
28,41294,12762
27,36256,11217
28,39365,13815
29,38708,14012
27,41544,11795
29,37498,11187
29,38727,11456
27,40324,12008
28,36208,13760
28,35929,11699
27,38315,11314
27,39615,11839
29,36763,11157
27,37109,12003
29,36915,16126
27,40889,12959
28,39088,13260
28,38654,14654
28,36725,12416
29,40678,18584
27,38080,14218
27,38586,11238
28,42096,11199
28,36442,11819
28,38685,11531
28,36696,11452
28,40449,10901
28,36155,11162
27,36842,13259
27,36447,11660
28,39679,11303
28,35989,13814
27,37916,11102
27,39681,11384
27,36923,11310
27,37328,15292
28,36638,13673
28,40531,12144
27,36848,11675
28,36094,15057
28,36708,11441
27,40750,11450
29,37148,13269
28,37032,12138
28,41388,11511
28,36951,12604
28,38101,11725
28,39997,11843
27,42417,12502
29,37337,11417
27,36920,15007
27,37112,11402
28,41098,11794
28,40974,11447
28,36136,11386
27,36681,11594
29,40517,15386
27,42946,11234
28,37145,12007
29,41769,11643
28,36675,11640
29,39695,11818
28,38568,11330
29,41096,11805
27,35677,11558
28,37740,11226
28,35995,15053
28,39253,11318
29,39175,14231
28,37925,11450
27,39341,13344
28,36123,11514
28,36183,11337
28,37882,11718
28,40104,11345
28,36037,14410
27,36326,14017
28,37574,11194
28,39475,11583
27,36388,11633
28,36195,12206
28,41839,15444
28,36509,11930
27,36659,13949
28,36018,13035
29,42189,11684
28,36925,11112
27,36151,11877
28,36406,11589
28,41588,11165
27,37752,11526
29,37036,11569
28,36739,11677
28,42313,11242
30,37784,11684
27,36970,11777
29,40683,15811
27,38551,12045
28,36671,13449
28,39578,11622
28,42027,11547
28,38381,12273
28,36451,12667
29,36469,12044
28,40086,11761
29,37797,11832
27,36659,12381
28,39735,11547
27,36164,11668
30,39471,12090
29,37679,11829
28,39422,14232
29,35996,20232
27,38655,11456
27,35945,11750
28,40164,11539
28,36630,11688
30,37712,11853
28,39265,11408
28,38485,14075
28,38839,11574
28,38036,12985
27,40679,11289
28,36413,11355
28,36920,14009
28,39633,11393
27,40407,13352
30,36260,15544
27,36473,11227
28,38204,11157
28,39910,11537
27,35375,11415
27,35707,12004
29,39821,11625
28,35924,11588
28,36079,11803
28,40193,11600
29,42321,11677
28,40435,11509
28,39081,14386
28,38170,13044
28,44515,11694
28,39421,11612
27,38953,15539
29,42357,11966
29,39571,11551
28,38627,11547
26,38053,15590
29,40487,11820
28,35646,11458
28,36449,11425
29,36654,12114
28,39336,11224
27,37262,11271
29,40340,12875
28,39513,11391
28,36324,11542
28,36863,11196
30,39548,14715
28,40918,11450
28,39908,14428
27,38475,11964
28,39226,11709
28,40274,11321
27,36786,11259
28,36054,11542
28,38387,11373
28,40278,11571
28,37023,13131
28,36178,12247
27,40782,11601
29,36009,11917
29,36390,13624
27,36288,12005
28,43035,15540
27,35922,12076
28,39626,12175
28,36654,11446
28,40893,11522
29,36882,11348
30,36054,11573
27,37712,11763
27,37602,13246
29,36254,11891
30,38012,11583
28,40845,11760
30,37977,11632
28,38477,14531
28,37383,11328
28,40518,11550
27,38797,15030
27,37628,11971
28,40823,11563
27,38093,11619
28,38663,11251
27,36979,11199
28,41170,16390
28,38553,11934
27,37930,12040
28,38388,12027
29,42879,11344
29,39824,11884
27,40395,11527
27,43129,11432
29,40020,11434
28,39065,15776
27,38560,11773
28,41658,11557
27,37543,12681
28,36735,12049
28,38515,13310
28,40900,13584
28,37220,11597
27,37307,14443
28,36310,11589
28,40632,11189
28,36806,11191
27,36435,15263
29,39349,10644
27,39688,11357
28,36734,13277
27,37336,18517
28,39410,13053
29,37913,11498
27,37143,12859
28,37081,14255
28,39936,10793
28,36310,11217
28,36252,11278
28,40525,14682
28,36412,11123
27,36078,11448
28,35583,14226
28,39571,14197
27,36292,11852
27,36607,11119
29,37859,15224
27,39806,14241
28,37187,15264
28,36688,11486
29,38018,11960
28,36430,14753
28,35892,10632
28,35780,11862
27,40469,13530
28,36726,14134
30,36098,11054
28,36595,11372
28,40512,13663
28,37286,14933
27,37129,11052
27,37086,14602
27,40580,13199
28,36525,14461
30,37038,13174
26,40455,11408
28,36451,14011
27,36645,14816
28,36164,11790
27,40884,11248
29,36569,11693
28,37117,14943
27,37807,11300
28,39911,11443
27,36509,13636
28,37254,14715
28,42117,13276
28,35949,14732
31,36877,11091
28,36640,14357
28,42030,13036
27,36525,11703
28,36553,11566
30,36042,14397
28,42367,11140
29,36547,10903
28,37060,10859
28,39495,14966
27,38154,11074
28,35494,11614
28,38088,12817
28,38506,13579
30,39311,11347
27,38216,14607
29,37181,11290
28,41399,13994
29,41547,11298
27,39071,14260
27,36811,10833
28,39936,16878
29,37666,10928
28,37133,10960
28,39599,11564
28,38676,15117
28,38378,14903
28,36827,11103
28,40026,10800
28,36953,13675
29,38356,15799
28,36269,11060
28,40204,11851
28,39497,15467
28,36908,13156
27,40564,10888
28,36511,11591
28,36533,13949
28,37010,12585
28,41373,11118
29,37264,15037
27,36614,14859
28,36391,11148
27,39862,11092
28,36651,13894
27,37138,14724
28,43773,13691
27,36169,14350
27,36538,11127
28,36489,14951
28,40133,10808
28,36701,11451
29,36188,10738
28,42330,15289
27,41756,12484
28,39141,11131
28,38202,11417
28,37539,15162
28,43730,13326
27,39659,11743
28,39623,13974
28,42851,18954
27,38901,11513
27,37905,10960
28,37641,10887
27,40320,15380
28,37559,11316
28,37314,11338
28,40283,13577
28,40315,15632
30,37162,10882
28,35836,11601
28,43655,11303
28,41562,15490
28,36987,10833
28,37017,16025
27,42035,10688
27,42967,18370
26,39520,11488
28,38342,10662
28,41945,12221
28,38747,15611
28,37488,15399
27,39470,12518
27,36343,10952
28,37952,15232
27,35931,11514
28,39040,11045
27,36942,11173
27,38119,15533
29,36772,11275
28,41019,11354
27,39904,17705
28,38951,16244
30,35772,10564
28,39532,11021
27,36315,12702
27,37876,15206
29,39483,10740
27,36763,11435
28,35521,11551
28,39952,18590
27,39348,11007
27,35914,15677
28,36535,13126
28,38059,15808
27,39896,10715
29,37393,11585
27,36033,16838
28,42279,15788
27,37979,12490
27,36895,11119
28,36536,10958
30,40358,15501
28,37855,10856
27,37190,13180
28,38219,10529
28,45215,15079
27,40307,10416
27,40016,10995
28,42886,11031
28,37544,17423
28,37484,13032
28,37883,14934
28,41015,14647
27,37539,15124
27,38310,10852
28,39201,10861
28,41441,13118
28,36572,15458
28,36042,10864
28,37163,17555
27,44443,11542
26,37258,14419
28,36363,11828
27,41136,13316
28,38399,13784
29,39138,15747
28,37250,13171
28,40977,15020
28,42927,10811
28,39684,15189
27,38290,10645
28,40515,12114
27,37253,11121
27,35846,14768
28,40146,10824
30,37871,11317
28,36747,10829
27,36823,15695
29,40154,10856
27,38262,10901
28,36729,15997
28,37464,12735
27,38876,16335
27,37378,14697
28,36020,12412
27,39986,12139
29,35466,12249
28,38311,12300
28,36447,11831
28,39650,11225
28,36338,11690
28,38933,14890
28,36562,13509
28,39955,12030
28,36548,13023
29,40664,11179
29,39240,11801
27,39818,11381
28,36129,14779
28,38659,14461
28,39542,13724
28,37060,11759
28,37341,11947
29,38038,11332
28,41038,11490
28,36615,11524
28,37063,11895
28,37929,11545
29,39488,13600
27,35879,11325
28,36596,11405
29,41813,12606
28,37682,11714
28,37399,16663
28,36267,11988
28,41975,11894
28,36531,11846
29,38294,11549
28,36275,11231
29,40640,11399
29,36136,12010
28,36591,11543
28,39136,13048
27,38365,12459
28,37344,12225
28,37298,11502
29,42779,11819
27,39686,13991
28,39855,13964
29,37073,15782
27,40357,11326
27,36447,12182
27,36925,11671
27,44417,11862
27,37286,13290
27,36067,14451
27,36761,16322
27,39985,11634
28,36747,11535
29,36197,11355
28,35994,11125
28,40443,11481
27,37279,11387
27,38076,11546
27,37471,16059
27,41796,13775
27,36797,11491
26,36386,11641
28,41030,11143
28,38484,11700
28,38225,14036
27,39716,11762
29,40881,11599
28,36535,11469
28,39013,11669
27,38788,12599
28,41379,13099
28,36763,11834
28,35563,11214
28,40010,11500
28,36256,17539
31,36851,11287
28,37192,11966
28,44877,11569
28,36649,13345
27,36840,11760
29,36588,11117
29,43307,11236
27,40526,11349
28,38801,11082
28,42047,11555
28,36678,11898
28,36724,11524
28,36462,17849
28,39400,11146
28,35820,16248
29,35701,13702
28,41231,16523
28,40321,13746
28,35849,14613
28,36514,12610
28,35860,15027
27,39259,11873
28,36748,12461
29,37887,11859
27,39972,15578
28,36192,11620
29,36480,13453
28,37754,12955
28,40314,15296
28,36932,12315
27,36093,17578
28,38608,15962
27,39739,14419
28,36725,10653
28,36207,11938
27,41264,11390
28,36608,15015
28,36414,11165
28,36064,11458
27,41890,11341
28,36901,16247
28,35846,10990
28,36442,11314
28,41478,11181
28,36155,14604
29,35961,16823
28,40561,11146
28,41685,10934
28,39269,15656
28,39328,11534
27,40408,11119
29,38609,11329
28,36598,14568
27,38645,10924
28,40553,11448
28,40713,11142
27,36095,14916
27,35676,12080
28,39345,12464
26,39455,14036
27,36431,15603
30,42794,14534
27,36324,11014
28,38860,11249
27,36764,16609
28,43586,13475
30,36817,13118
28,37899,11029
28,36270,15234
28,42326,10822
28,39471,10960
28,42153,11009
30,39586,14647
29,36759,13722
29,36403,13760
28,37642,11788
28,39735,22465
29,37685,11002
28,36093,11859
29,37859,11244
28,41469,16272
28,40027,11542
28,36517,14183
28,41398,11340
28,35994,15209
27,36705,11222
29,37015,11409
28,42553,13458
28,39111,15247
27,38001,10986
30,37306,12024
29,42359,17756
27,39873,15135
29,40944,11213
27,40491,13824
27,42623,13452
28,41113,15639
29,40355,11299
29,43972,11108
29,37151,12366
28,36316,15629
28,36338,13279
28,41070,11409
29,36732,11275
29,36509,15088
28,37592,11624
29,44786,11373
29,39691,16579
28,36732,16106
28,40496,11319
27,36817,11055
28,36019,14611
28,37735,15455
28,39566,11187
28,36085,11651
28,36148,13849
28,35779,15353
27,38897,11672
28,36081,12114
28,36417,16938
26,40055,14231
28,36914,11441
28,36309,19972
29,35613,11689
28,42250,15638
29,36319,12215
28,38206,11406
29,37079,12064
28,39972,18015
28,35656,13435
28,36519,11113
27,39134,13699
28,36848,15504
28,38727,11461
28,39222,11206
27,41369,11111
28,37007,14918
28,36228,10828
29,36376,14603
28,40978,13757
28,36366,14358
27,36497,12515
27,37450,15367
28,40121,12483
28,37021,13798
28,36696,10630
28,42327,11337
28,36840,11128
28,36580,15322
28,37720,10804
28,40511,11000
28,36330,11606
28,36580,15051
28,36583,10810
28,41835,15719
28,36115,14395
28,36053,14979
27,41468,15024
28,38421,10753
28,36193,11080
26,36741,15077
28,40616,10696
28,37304,11388
27,35986,11500
27,35906,15180
28,39786,10813
28,38587,11909
27,38445,11134
27,40010,15024
28,39194,15288
26,41297,16301
30,37858,12887
28,39549,15188
28,36600,10794
27,37074,10910
28,36606,11522
28,41774,15856
28,36149,11373
27,37748,13376
28,35764,10889
28,39763,15497
27,36406,11846
27,38278,13421
28,40336,12331
28,36438,20400
29,36939,12421
29,37575,14099
28,39976,11853
29,37099,15381
28,36211,13084
28,38978,11146
28,44313,11168
28,35169,15873
28,36475,10737
27,41318,11201
28,36372,11000
28,36325,15973
27,37509,10987
28,41440,14436
30,36798,12905
28,36612,17339
27,36592,11273
28,41499,11259
27,35781,13742
28,38073,14464
28,40691,11869
28,37909,11289
29,36331,11007
28,37389,15606
27,40246,10662
32,36379,11301
28,36124,12589
28,36919,15831
28,37406,13200
29,36450,11310
27,36323,15269
28,40031,15347
27,36497,11019
28,36767,11919
28,36354,11318
29,40856,14503
27,36731,11082
28,36722,11637
28,37455,11350
27,40741,15872
28,36442,12117
28,36279,16759
27,36213,12515
28,40865,14909
28,40118,11008
28,38518,12999
28,42355,10948
28,39703,15455
28,39504,10917
27,40766,11410
28,43409,11774
28,37874,18657
27,37201,11150
27,38618,12070
27,40833,12237
28,36879,15569
28,37441,14875
27,40336,11807
28,35664,12209
28,36177,19192
27,36052,12331
28,40121,14964
27,36739,11156
28,35875,17986
27,35733,10841
28,40857,12193
29,36740,11464
27,36717,14114
28,39911,10847
29,40446,15354
28,39487,13865
28,36059,14062
28,41614,10756
28,35493,10828
28,36284,13811
27,38317,15012
29,40988,14504
28,36171,12028
29,36859,13303
28,39906,15073
27,40043,10999
28,36746,11177
27,41359,12496
28,39810,16381
28,37017,14079
27,36349,13965
28,39485,11199
28,40464,17414
28,36865,10639
28,37211,13075
28,38271,11013
30,40197,15667
28,35943,14878
28,35930,11145
27,41987,10779
29,36659,15081
27,35706,10679
28,36765,16166
26,39717,14255
28,36955,13904
28,40418,11331
27,37430,10750
28,41794,10877
29,36594,14443
28,36312,11113
28,41162,11110
27,40436,10675
27,36604,19013
28,36771,10434
27,39042,11370
26,38610,11406
28,36174,17241
30,36236,13158
28,39750,10953
28,37960,11081
27,36347,14159
29,36061,13906
28,40113,10798
28,38463,11340
29,36627,15662
26,40343,11031
28,36034,13685
28,38102,11373
29,37121,19515
30,39492,11785
28,35720,15467
29,37477,13589
29,36425,14159
28,39116,12214
28,35160,13002
28,36449,11437
28,39372,15221
27,36502,14341
28,36070,11320
28,37325,11430
28,39440,11716
27,36461,11780
28,35437,11850
29,37199,11564
29,39908,11184
27,36739,11915
28,36074,12482
29,39235,13803
29,36566,12104
27,37105,15883
29,36951,11835
28,39764,11936
27,35694,11959
28,36638,11616
28,37200,11618
28,43013,11524
28,40921,11369
28,38249,12637
28,36152,11606
28,44309,14029
28,40133,11787
28,37582,12350
28,40151,11722
27,36274,11945
29,36477,15580
28,36334,11389
28,39913,11783
28,37381,12088
30,35807,11112
27,36289,11727
28,38551,11399
28,38217,11887
28,36436,11867
28,44197,11531
28,36600,14390
26,37986,11954
28,36717,12314
28,37729,11865
29,36377,11866
27,38405,11643
27,38519,18055
26,40948,11721
28,36638,14609
28,37943,13903
28,38632,12183
28,37025,11922
28,36181,11430
28,38672,11683
28,41966,11207
29,36805,11738
28,36383,15112
27,38420,11799
27,41455,11850
28,36301,14800
28,37544,11271
29,40918,12913
28,38950,15453
27,37762,13555
29,34884,11813
29,40005,12023
27,39287,11985
29,35877,12594
27,36278,14349
27,39960,12281
29,36602,11644
27,36969,12103
28,36019,11459
28,40654,14354
27,36425,11726
28,36497,11542
27,40560,12110
28,37123,14817
29,36661,11839
28,36452,13764
27,40939,11459
27,36903,11658
28,37786,11148
27,38789,12531
28,43103,11396
28,40242,11099
28,39782,12356
28,40768,11656
28,40577,12494
28,39826,11613
28,38181,11801
28,42893,11861
28,40262,11712
29,39085,15291
28,36843,11339
28,42254,11112
28,36301,11722
28,36508,12257
28,40208,11761
27,37838,11253
28,37541,11700
28,38062,17722
28,40219,11529
27,39262,11906
28,41009,12192
28,39492,11419
28,41319,11386
29,37655,11446
28,38855,14144
28,37029,11717
28,41319,12838
28,36683,12062
28,36178,12000
28,39580,11728
28,36419,11391
28,36585,11740
27,36770,15325
28,40814,14917
27,36953,12030
28,37493,12022
28,36851,12346
28,43214,12053
28,40233,12020
27,37419,11555
28,41443,15202
28,39679,11149
29,39330,11528
27,39273,11857
29,42791,11899
28,39056,12488
28,37601,11720
28,40268,11879
27,41042,11565
28,37125,14405
27,37410,11400
28,40405,11784
28,36591,12406
28,40948,11769
27,39658,11356
27,41616,14733
28,36460,12089
28,36224,13798
28,35671,11208
27,39739,11282
28,37562,11824
28,36248,11315
28,37147,12037
28,45061,11683
27,39951,14016
28,39018,11927
27,43201,13441
28,39119,12527
28,38687,12044
29,40041,14834
28,41281,12202
28,35706,16485
28,35254,11437
28,36120,19435
29,41867,12888
28,35611,12263
27,42722,12564
28,41809,12314
27,40834,11611
28,39767,11820
27,37603,13639
28,42149,12100
28,42845,11551
28,40314,11940
27,38275,11390
29,40930,11352
27,39118,11053
28,39232,15375
30,41031,11680
27,36932,11929
29,38647,12220
28,36234,13796
27,39650,11866
29,36619,13630
27,39857,13112
28,36804,11799
28,39361,11454
28,37544,11535
28,37559,11658
27,36131,11437
29,39952,12063
29,37524,11712
27,36817,15431
28,41819,11067
28,37664,11422
27,37196,11731
28,36894,11886
28,40977,11722
27,36812,15897
29,37282,11750
27,36897,11977
28,40250,11382
28,36013,12732
27,37045,11705
28,40353,11449
29,38034,12200
27,35805,11659
28,37074,11853
29,39995,14661
29,38119,14033
27,36515,11951
28,36587,14187
29,41626,14059
27,40485,12288
27,37988,12473
28,40921,12827
28,40691,12340
29,40001,12541
27,37973,11628
28,41933,11207
27,44884,11726
27,43635,11569
29,42945,11313
28,42971,15067
27,37484,11238
27,39058,11438
28,36162,12774
27,40716,11748
27,35350,11204
28,38266,11607
28,39540,11842
27,35860,11875
27,36921,11826
28,40752,11369
28,43147,11799
29,40652,13951
28,39830,11408
28,41003,10786
28,42836,11958
28,37422,15660
27,36641,13717
28,41372,11602
28,36689,12396
27,36140,11731
29,37788,11532
27,39915,11652
28,35639,11630
28,36000,11474
27,36463,11700
27,43577,11409
28,35927,11474
28,37239,11549
27,38878,11853
28,40871,11605
29,37016,13970
27,36056,15144
28,40910,11080
29,39650,11423
27,36471,11313
29,37367,11708
28,41363,11327
27,42690,11620
29,36812,12231
29,38365,12650
27,41556,12200
27,41437,11327
28,37000,11492
29,40722,13995
28,37000,13557
27,39295,11535
28,37452,14462
28,38861,11279
28,38251,14291
29,39473,11102
28,41328,11510
28,43306,14914
29,39852,11182
28,38495,11368
27,41620,11544
27,40665,11529
29,40106,11069
27,39740,11512
28,42045,13868
28,36997,11416
28,38522,12243
29,42735,11565
29,41340,21911
28,37285,11780
28,37560,11770
28,40265,11528
27,39681,11523
28,37722,13931
28,37833,12029
28,42334,11556
26,42102,12817
28,40207,13015
27,39948,14131
28,41855,11704
28,35944,14822
30,39557,14814
28,42011,11587
28,37371,15721
29,40574,11835
27,40066,14126
