noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
28,1469,3892,6647,7497,39131,47711,11792,12492
28,1476,3943,6549,7665,46308,44115,11751,12550
28,1465,3865,5661,7412,41711,46997,11000,11930
29,1466,3733,5405,7495,43386,47886,12884,13139
29,1493,4094,6692,7444,47760,43739,10995,11456
29,1723,3632,6652,7553,39104,45814,12401,13736
30,1550,3973,6608,7637,41173,45032,12272,10588
28,1475,3835,6632,7536,46317,45287,15426,12815
30,1473,3773,6728,7494,39027,48229,11896,17283
27,1484,4068,6734,7428,42286,44076,15044,12578
29,1467,3741,6662,7675,48075,44351,11873,12247
29,1468,3901,6643,7694,40463,47470,12420,12771
27,1468,3974,5350,7446,39597,45548,13857,14659
28,1720,3784,6664,7542,46311,43169,12615,12067
28,1542,3897,6628,7629,41746,49936,12310,12352
28,1481,3823,6699,7629,42126,43321,12790,12085
28,1476,3868,6677,7578,48364,43232,12819,12804
28,1487,3818,6626,7605,39472,50858,11942,12042
30,1469,3866,6652,7532,39514,45260,11976,13374
27,1486,3756,6653,7422,45922,44371,11524,12651
28,1472,4107,6649,7730,39345,47807,10853,12377
28,1726,3683,6705,7561,42708,46030,13396,12687
27,1576,4009,6616,7662,40134,46997,11458,10883
28,1472,3801,6628,7621,39178,50841,12734,12791
28,1461,3809,6783,7700,42068,45830,12543,10572
28,1480,3996,6600,7786,40198,47524,12163,14558
28,1469,3778,6681,7699,38490,44371,11755,15884
28,1472,3857,6532,7313,43025,46537,15456,11183
28,1476,3916,6684,7585,40951,47695,12407,11229
29,1689,3858,6729,7827,38942,49669,11977,11732
27,1548,3978,6662,7619,43002,45285,12828,11218
29,1478,3752,6724,7463,41277,50718,12046,11837
28,1469,3853,6668,7521,38690,48200,12449,11062
28,1477,3928,6608,7599,42137,47581,13545,11264
29,1471,3845,6572,7478,40783,48951,12874,12268
28,1483,3699,6631,7632,38274,44524,12395,11549
28,1474,4073,6572,7368,43609,45631,12048,11394
28,1737,3742,6731,7581,42047,49926,12620,11642
28,1551,3966,5951,7566,39739,45128,10242,11092
28,1465,3905,6612,7626,47870,45715,14617,13401
28,1466,3781,6735,7452,149201,49468,10687,11755
28,1467,4076,5471,7590,143814,46482,12069,15772
28,1470,3820,5552,7483,138635,46856,13099,10816
28,1487,3864,6670,7562,76836,51400,12083,12149
28,1477,3975,6687,7644,62961,48029,11864,11421
27,1732,3847,6688,7528,60771,45739,12437,15969
27,1549,3967,6034,7400,59444,43158,16037,13126
27,1472,3736,6598,7758,65737,45081,12373,12089
29,1465,3868,6587,7622,59828,46391,12533,13170
29,1469,4032,6705,7544,63421,43341,12799,12950
28,1498,3851,6693,7498,65337,44673,12194,12496
28,1470,3814,5574,7419,59160,48428,11698,12678
27,1468,4112,5422,7518,68718,47072,12035,12644
28,1694,3753,5463,7641,73344,43297,13621,12143
28,1544,4005,6596,7476,45662,48158,12146,12077
28,1472,3845,6662,7612,51580,43370,11455,14120
28,1468,3779,6796,7600,47010,43361,10634,11998
29,1473,4080,5311,7293,46641,49786,14166,12346
28,1471,3691,6604,7557,44976,44630,11414,10956
28,1469,3845,6644,7608,44650,44678,12726,13857
28,1471,3960,6594,7577,42769,50039,11736,12464
29,1733,3933,6684,7524,46621,46568,12614,13892
28,1552,3954,5890,7616,39190,47914,12399,12042
28,1477,3807,6584,7612,40717,48307,11784,14312
28,1470,3794,6620,7541,48838,43515,16683,11101
28,1478,3951,6643,7602,41120,49031,11895,10848
28,1472,3830,6686,7552,40148,44788,12896,11390
28,1478,3701,6665,7363,47150,45228,12548,11809
30,1473,4127,6705,7485,39429,47007,11690,10947
30,1711,3614,6653,7686,41454,45603,11966,11695
27,1549,3971,5953,7423,47078,43318,11813,12239
28,1471,3811,5270,7806,39887,46456,12239,13378
27,1474,3745,6639,7645,39925,46432,12789,11212
28,1469,4100,5390,7526,48792,46050,12693,11545
28,1469,3711,5563,7521,38928,48156,10813,11191
28,1466,3936,5334,7475,39396,44507,12847,11497
28,1471,4020,6727,7511,45860,44540,11175,10810
28,1719,3710,6693,7487,42244,51789,11934,11979
28,1554,4012,6595,7505,39890,44125,12663,11402
28,1483,3729,6578,7480,46734,45413,12180,11622
28,1471,3895,6736,7565,40521,48556,11705,11574
29,1479,3989,5446,7518,46349,44357,12313,12262
28,1475,3819,6776,7584,48060,45997,12048,15398
28,1478,3718,6635,7570,45662,48283,15805,12402
28,1466,4049,6654,7770,48631,44110,11877,14338
28,1692,3754,6698,7657,43877,47584,12646,12135
28,1558,3986,6489,7517,40449,43794,13206,12414
28,1483,3706,6602,7734,44714,45378,12450,13693
27,1474,3744,5452,7442,41592,48943,13078,12589
28,1472,4086,6772,7414,41276,44206,12409,12913
28,1476,3811,6700,7663,44534,43082,13763,11534
29,1476,3928,6691,7615,41742,48011,12588,12355
28,1470,3934,6750,7690,39518,47140,10977,11732
28,1712,3862,6604,7580,45144,44256,12840,12578
28,1554,4046,6032,7656,42116,47551,11732,10932
28,1494,3791,6762,7531,40952,43577,12813,13413
27,1475,3848,5374,7424,44148,49221,18538,11301
29,1476,3962,6792,7693,43215,50784,14899,12698
28,1495,3863,6672,7562,39504,44418,12983,12134
29,1477,3734,6632,7506,43460,46679,12956,12058
27,1476,4163,6697,7609,41719,52623,12509,15803
29,1699,3845,6713,7451,44583,49008,18090,12089
28,1548,3977,6179,7617,40565,50676,12652,12529
28,1468,3811,5391,7717,41971,51375,13978,14234
28,1476,3718,6571,7575,42323,48946,12340,11639
28,1484,4086,5508,7553,38892,52832,12847,13063
28,1487,3683,6744,7538,43461,46224,12895,13609
28,1470,3857,6735,7459,42130,49104,12213,12396
27,1482,3956,6668,7541,38621,52340,13341,12636
28,1715,3756,6724,7615,43553,44090,12305,12608
28,1560,4105,6017,7616,45414,47982,12090,13164
29,1481,3776,5618,7603,39251,50303,12102,12462
28,1469,3879,6619,7441,42445,47526,11648,11248
28,1476,3915,5463,7393,50201,47011,12432,13462
29,1471,3945,6722,7611,41357,49535,12378,11022
28,1477,5485,6696,7695,40811,44177,10924,13803
28,1478,4111,6636,7540,45738,43104,10451,13199
29,1729,3607,6575,7562,39257,49592,10911,13138
30,1555,3969,6020,7501,46387,45695,12740,12780
27,1498,3891,6599,7605,43079,42965,12432,17438
29,1472,3773,6638,7426,40367,48029,16326,12570
29,1473,4059,6570,7475,44051,43890,12553,12619
28,1467,3717,5578,7576,41038,48770,11803,13326
28,1470,3845,5449,7511,41756,47842,12321,11705
29,1479,3978,6765,7341,45851,42919,12612,11772
28,1717,3689,5402,7521,41560,45890,11925,11694
28,1551,4070,6027,7780,42596,43912,13073,11023
28,1474,3761,6795,7433,45888,46156,12095,11444
28,1466,3912,6576,7598,39584,47436,12583,11321
28,1482,3920,5566,7526,39270,44822,11961,11043
27,1471,3860,6679,7315,47572,43090,12522,11744
28,1475,3757,6615,7591,39485,51076,12589,13332
29,1467,3994,6761,7698,40588,48650,12747,10672
28,1726,3786,6635,7564,44122,45040,10864,12204
28,1558,3958,6019,7410,40095,47396,13781,11656
27,1472,3874,6735,7566,39855,45205,11134,13158
28,1487,3818,6794,7536,44839,45026,13011,11581
27,1475,4037,6714,7350,40057,51257,12394,13175
28,1471,3778,6713,7556,39775,43574,12095,10951
29,1489,3865,6556,7673,45295,43727,14016,11268
28,1467,4010,6834,7430,39205,48145,11576,12459
28,1748,3718,6691,7670,43043,44553,11981,11285
28,1558,4130,6022,7590,40877,49170,11830,14145
28,1477,3742,7362,7414,39826,49902,12179,11885
29,1468,3831,6521,7620,43884,44359,12623,13003
28,1475,5833,6933,7644,41414,51070,12114,12033
27,1478,3856,6701,7497,38502,44238,12305,12458
28,1490,3755,6702,7607,42909,49986,15588,12092
27,1488,3999,6725,7644,41519,48587,12546,12440
28,1699,3798,6704,7497,38672,45445,12298,13872
29,1559,3966,6303,7601,46137,44984,12609,12204
28,1470,3823,5714,7401,41563,50881,11148,11654
28,1492,3793,5386,7692,39653,45323,13246,13165
28,1485,4079,5593,7566,42665,45540,10621,10687
28,1477,3770,6756,7555,41954,49412,13099,14106
28,1474,3851,5538,7434,41150,44177,12441,11539
27,1479,4041,6650,7567,44333,44565,13001,17252
28,1696,3772,6783,7724,41686,50653,15594,13111
28,1556,4088,6186,7437,39806,43227,12361,12558
28,1485,3749,5611,7635,43044,44523,12630,12705
28,1486,3904,6666,7592,41473,47688,12329,14346
28,1472,3933,6652,7514,42775,44085,12494,12185
29,1472,3821,6628,7564,38738,47526,12173,13044
29,1477,3744,5551,7782,44569,46880,12673,12783
28,1489,3987,6647,7613,41893,43858,13599,12233
28,1720,3861,6681,7610,39109,46186,12003,13863
28,1551,3940,6043,7493,41513,44809,12390,11905
27,1474,3876,6695,7395,45387,45536,12096,12191
28,1466,3600,6634,7575,38623,46869,12857,12599
28,1464,4127,6637,7384,40748,43911,10927,11541
28,1493,3740,6559,7417,43381,123331,12357,15087
28,1480,3858,5428,7732,42134,50349,10403,11082
28,1472,3980,6706,7660,42249,156935,12886,12276
27,1722,3704,6630,7439,43049,151965,13247,12665
28,1552,4073,6019,7634,136187,77408,12751,13153
28,1474,3736,6721,7665,41719,63503,12146,12527
27,1486,3873,6651,7528,42965,66428,15740,11532
27,1480,3979,6645,7589,39114,65226,12441,11435
27,1496,3898,6802,7398,41618,65120,11788,12385
28,1481,3730,5487,7631,42818,65807,11517,11739
28,1485,3951,6788,7663,39438,67606,12628,11689
28,1706,3857,6781,7639,44479,62080,11990,13245
28,1577,3964,6662,7556,38704,61807,12433,12379
27,1470,3854,6674,7523,39593,63633,12404,11804
29,1476,3790,6845,7743,45059,63666,12156,12006
28,1467,4094,6719,7582,39652,50814,12279,12482
28,1485,3718,5524,7490,39171,49172,11820,11910
29,1469,3952,6845,7551,45055,53077,10772,11626
28,1475,3980,6627,7761,40176,52822,14412,12588
28,1701,3702,6701,7536,39281,46899,10693,10983
28,1552,4093,6579,7313,44821,50074,12735,11987
28,1464,3728,6659,7449,38934,54423,12028,11410
28,1471,3860,6715,7558,38306,47396,12632,16179
28,1472,3944,6675,7579,44526,48617,12388,12266
27,1467,3906,6707,7656,39125,50644,15754,11535
29,1471,3748,6725,7557,41052,48120,13769,11510
28,1497,3930,6563,7501,48467,43506,12888,12565
28,1715,3877,6438,7667,45007,47862,12788,13959
30,1552,3965,6021,7405,39884,44865,12921,12580
28,1469,3774,6807,7547,47841,44833,11850,12989
28,1464,3800,6623,7379,44286,50103,12476,13597
28,1468,4118,6611,7601,46289,49734,11996,11956
27,1485,3803,6602,7547,47134,44753,13534,12828
27,1467,3827,6612,8555,43118,49742,11893,11813
28,1473,3967,6531,7421,46717,44359,13101,12159
27,1714,3740,6435,7790,45586,47441,10719,10749
27,1549,4073,6578,7515,41469,47068,12476,14182
28,1489,3772,6643,7530,44886,47107,10796,10345
28,1471,3875,6773,7630,43243,49915,13518,13222
28,1472,3986,6684,7477,41440,43599,12940,12344
27,1469,3905,6825,7506,44211,51097,13224,12293
27,1471,3852,6859,7616,41334,49313,12439,14362
28,1478,4022,6637,7666,41398,43837,12190,11965
29,1701,3913,5468,7525,42369,44336,15974,13049
28,1571,3952,6615,7617,42505,53762,12335,12518
28,1480,3746,6718,7446,39387,45007,11690,11942
28,1470,3806,6601,7358,42916,43675,11919,12053
27,1473,4072,5373,7452,45016,47782,12176,12968
28,1477,3754,6725,7427,39706,48042,12682,12347
28,1475,3755,6720,7586,43780,44979,12467,12702
28,1475,4022,6653,7594,41479,52029,12084,12658
28,1704,3681,6663,7611,46601,44891,12633,11873
27,1561,4076,5957,7443,39376,48775,13208,11684
29,1474,3730,5525,7702,43203,49293,10694,10677
27,1480,3908,6566,7534,45176,46403,13322,13517
29,1468,4034,6686,7662,40239,52775,11597,10769
29,1475,3895,5341,7652,41227,46841,13034,12428
30,1487,3798,5683,7566,44071,43945,11769,12737
27,1471,3962,6717,7598,40573,47465,12472,12900
27,1712,3864,5586,7558,42643,45863,12248,15936
28,1562,3930,5973,7566,44814,49654,12092,12511
30,1470,3852,6689,7733,40103,48230,14943,12308
28,1490,3742,6772,7589,41916,43233,12161,12594
28,1467,4089,6788,7488,44017,45872,12172,12234
27,1479,3789,6805,7528,41937,48234,12668,12064
28,1466,3718,6700,7527,43016,44164,11772,12319
28,1470,4052,5644,7573,46887,44052,12823,13028
27,1702,3752,6685,7553,44703,46488,12570,11962
28,1556,4092,6073,7648,42853,48432,12789,11696
28,1490,3680,6732,7706,46077,45418,11298,11956
27,1470,3924,6657,7529,42971,53234,13651,12151
28,1469,3920,5612,8386,46709,44510,11102,10473
28,1475,3866,6677,7483,42272,45235,12941,12762
29,1474,3710,6766,7700,42443,47752,14464,10684
27,1473,3937,6577,7516,47201,46836,12997,11855
29,1704,3815,6608,7554,43165,48457,12150,13999
30,1549,4024,5996,7607,42137,44946,12038,12092
27,1488,3882,6732,7441,49279,45205,12148,12189
28,1476,3581,6645,7572,38452,48477,11432,14177
27,1471,4097,5579,7682,38555,44601,13091,11740
29,1475,3689,14630,7475,44979,44885,15538,12357
29,1475,3762,6014,7547,41029,48132,11544,11748
27,1484,4073,6789,7636,38409,44024,11556,11188
27,1714,3751,6769,7507,44960,45044,12351,12118
28,1559,3906,6612,7653,40029,49766,14836,11729
29,1465,3780,6680,7685,39960,46751,12411,11535
28,1487,3853,5446,7527,45753,44947,12655,13437
30,1479,3962,6810,7469,40295,48021,12320,11517
28,1478,3741,6670,7342,40384,47545,12091,12113
28,1483,3865,6799,7472,44767,44709,11404,11400
28,1479,3981,6807,7517,38336,48009,13011,12952
28,1692,3850,5502,7546,42663,44020,11074,12125
28,1552,3921,6610,7606,43339,45112,13075,13126
27,1468,3834,5408,7459,39400,47052,13054,11618
28,1482,3774,5543,7432,42916,43215,12572,13649
28,1469,4046,5470,7475,41635,52780,12399,11680
28,1480,3772,6657,7610,39918,43546,11775,16017
28,1470,3774,6729,7692,43074,44004,12243,12578
28,1473,4000,6769,7463,41495,46444,15867,13703
28,1716,3801,6719,7552,40733,44871,11550,12859
28,1554,4120,6004,7549,42623,47410,13134,12723
28,1477,3854,6700,7584,42339,50229,12554,12215
27,1484,3823,6599,7457,39554,43909,12294,12801
29,1471,3963,6578,7586,42753,43810,11968,12899
28,1475,3787,5480,7498,44805,47542,11896,12928
29,1480,3799,6653,7477,40266,44482,12692,14015
28,1478,3956,6576,7440,47177,44287,13154,12561
28,1714,3777,5414,7474,44942,47490,11416,10627
30,1556,3995,6615,7624,40011,44002,12824,12890
28,1479,3838,6660,7496,43849,43246,10838,10663
28,1490,3740,6598,7561,44042,47035,12400,12709
27,1475,4007,6593,7546,43410,45022,13304,12242
27,1476,3773,6842,7432,39966,43653,13195,11986
28,1485,3715,6739,7553,42316,47958,12722,12772
28,1469,4044,5486,7367,45573,44543,12316,12363
28,1717,3635,6798,7473,38946,51593,14326,16114
29,1548,3945,6058,7669,40938,44196,12417,13032
28,1478,3755,6631,7591,42952,44414,16112,13207
28,1476,3919,6835,7536,40522,47479,12267,12364
28,1478,3928,6718,7505,41269,44361,13965,13225
28,1470,3768,6587,7525,42903,44214,12111,11990
28,1485,3664,5372,7576,38734,47612,12260,13487
27,1467,4013,6633,7519,42913,43671,12131,12592
27,1717,3775,5457,7518,43360,44082,12083,12370
28,1565,4042,6051,7392,38498,47563,13022,15198
28,1498,3804,6605,7605,42020,45006,11080,10865
30,1477,3778,6581,7444,43877,44532,15060,16330
27,1471,3929,6720,7569,39234,50200,11939,11227
27,1475,3838,6691,7528,41023,46292,13740,13026
28,1476,3786,6599,7659,42683,45261,13207,12809
28,1474,4112,6714,7412,39543,53948,13304,13797
27,1704,3749,6622,7608,45420,47509,13670,12942
28,1558,4132,6630,7354,40103,45999,12065,11805
28,1474,3746,6609,7485,39630,51537,12608,15855
28,1507,3747,6763,7640,42828,47667,12367,11583
28,1475,3991,6682,7726,39785,52062,15887,10967
28,1479,3767,5496,7690,39796,45808,12077,11186
28,1478,3837,6623,7441,44658,45978,11830,13201
28,1474,3980,5352,7408,38469,49900,12211,11025
28,1714,3805,6691,7612,39581,43876,11485,11551
28,1553,3889,6032,7626,45185,47543,12941,11733
28,1492,3923,6730,7711,39396,48518,12198,11776
29,1465,3739,6598,7615,39315,43646,12283,12548
27,1473,3919,6718,7693,44592,43451,12709,10483
27,1474,3872,6679,7594,39765,49874,12215,13971
28,1492,3669,6661,7574,40044,50330,13799,10387
28,1469,4061,6702,7540,45141,62091,11144,12424
28,1710,3788,6570,7448,38896,71443,13512,11295
28,1559,4094,6674,7399,39679,63648,11153,11468
27,1481,3633,6659,7644,44868,64819,13441,11624
30,1475,3802,6710,7484,38404,70917,13345,11006
27,1474,4081,6766,7516,40328,65453,12745,10986
28,1484,3792,6644,7527,44635,66813,11992,16043
28,1468,3810,6738,7756,39206,67223,12224,14470
27,1495,3996,5462,7539,42286,60298,15500,12362
27,1695,3905,6840,7690,41586,63512,12441,13992
27,1559,4011,6013,7603,41093,61645,11780,13652
28,1462,3780,5381,7533,42985,63000,12522,13130
28,1472,3898,6630,7582,41439,68195,11666,13189
27,1467,3931,6547,7492,39971,72047,11893,13074
28,1500,3815,6738,7574,44043,74107,11467,13583
28,1468,3775,6694,7515,40784,70664,13773,13057
28,1472,4164,6668,7501,38918,64448,11746,12451
30,1717,3744,6650,7710,44137,65201,12649,12227
27,1566,3852,6198,7575,45157,75115,11077,11076
28,1466,3830,6654,7550,39961,66027,13313,10205
28,1474,3756,6748,7694,43694,63974,11163,11561
27,1493,4074,6524,7787,41861,71399,14750,12396
28,1472,3805,6579,7498,39090,68051,12313,12631
29,1473,3821,6732,7538,41908,67490,12687,14170
28,1469,3996,5586,7613,40670,74085,13186,15713
28,1740,3874,6719,7450,42830,65685,12210,11424
28,1558,3997,6501,7554,38942,66314,15513,12668
28,1472,3708,6685,7804,41833,69366,12311,11821
29,1471,3887,5496,7532,42516,65627,12119,11483
28,1466,4005,6724,7602,39861,77441,12007,11719
28,1489,3862,6699,7476,40914,66264,12235,12014
29,1471,3750,5613,7691,41990,64759,13236,11224
27,1470,4093,6659,7439,39318,56818,12133,12246
27,1713,3767,6663,7574,41266,50683,13149,11715
29,1552,4009,6097,7485,42675,50497,11819,11604
28,1467,3866,6605,7663,38914,54793,12353,11687
28,1482,3768,6663,7450,41497,51337,10573,10937
28,1469,4056,6653,7577,42855,47865,16914,14534
28,1482,3799,6616,7496,39629,51004,10926,11156
28,1475,3848,6563,7564,40261,45563,13117,14511
28,1489,3978,6801,7572,45122,43642,11882,11676
27,1706,3932,6574,7673,39402,48575,12804,12760
29,1549,3949,6003,7385,41262,46159,12167,12900
28,1470,3816,6697,7487,42874,43602,12364,14604
28,1475,3892,6596,7325,39650,50057,12274,12375
28,1476,4010,6681,7586,41262,45040,14676,12861
28,1471,3807,6770,7617,42721,45103,12583,12883
28,1471,3609,6622,7418,39281,47386,14535,11544
29,1480,4019,5261,9623,43804,43339,11973,11996
28,1696,3766,6763,7511,40771,47908,12161,12743
28,1556,4042,6019,7578,39819,46285,12631,12232
29,1472,3902,6726,7534,49746,43432,12415,13099
27,1467,3804,6733,7470,38708,47794,12003,12182
28,1478,4059,5505,7394,39832,48172,12354,13354
28,1475,3713,6715,7656,44723,52357,10647,11161
29,1470,3780,6727,7582,39405,50407,13041,13725
29,1471,4003,6682,7591,38788,49195,11555,11785
28,1702,3942,6600,7488,45962,47988,12785,12764
29,1554,3978,5999,7605,38528,52017,12151,12882
29,1488,3780,6748,7725,38985,47586,12033,12287
29,1477,3910,6663,7412,105725,45019,12591,12578
28,1488,3976,6684,7568,39873,49946,14105,14990
28,1474,3916,6592,7663,38437,47520,11752,12095
27,1460,3760,6620,7558,42626,43907,18769,12582
29,1477,4070,6594,7346,38927,47734,12271,12184
28,1712,3717,6743,7544,39429,43945,12763,12522
29,1552,4034,6085,7598,43080,46900,12270,13350
28,1477,3851,6634,7697,39251,53113,14362,12435
28,1496,3800,6674,7500,42611,45411,12310,13008
28,1473,4038,5629,7696,38916,51342,12012,13922
28,1495,3757,6619,7381,39102,47916,12303,12763
29,1471,3875,6648,7692,43783,47089,13616,12482
27,1482,4044,6589,7510,39491,50320,11506,11020
29,1696,3879,6686,7777,38396,45211,12903,13462
29,1557,3970,6137,7588,41012,52797,11033,12642
28,1468,3752,5497,7582,38790,49521,12294,13829
27,1483,3893,5453,7643,38713,44501,12276,11689
29,1472,3973,5443,7622,42447,46376,12424,12220
28,1465,3823,6660,7556,38792,50183,11727,12969
29,1474,3780,6747,7512,39120,43859,14699,11555
29,1492,4147,6681,7489,42107,43562,12041,16073
30,1722,3715,6658,7767,41273,47524,11939,12310
28,1560,3942,6021,7758,41492,46458,15631,13229
28,1472,3891,5441,7645,48187,46185,11578,13984
29,1479,3835,5541,7521,44838,47563,12222,12672
29,1472,4008,6680,7778,45996,44143,12372,13912
28,1478,3807,6686,7472,48004,49983,11956,12180
27,1470,3880,6574,7500,44767,47047,12666,13258
28,1475,4020,5322,7675,46926,44070,11437,12120
28,1729,3887,6668,7509,43354,53283,12591,12140
29,1554,3981,6011,7518,39534,44690,11129,11004
27,1477,3759,6706,7300,46293,44743,13200,13794
28,1486,3816,6618,7586,42054,50383,11018,11554
28,1477,3927,6557,7442,40311,43618,12773,12705
28,1480,3822,6735,7581,45861,45437,11739,12258
28,1491,3771,6618,7570,39089,48146,13945,13118
30,1480,4076,6719,7658,42574,44299,11744,13814
28,1721,3788,6609,7510,45564,43374,13270,13323
28,1561,4011,6024,7548,39197,51984,12712,15886
28,1474,3869,6665,7465,39860,44474,12508,13154
28,1476,3782,6693,7599,44913,43750,12866,12950
30,1492,4069,6668,7637,42160,47386,13920,13946
28,1477,3736,5552,7550,39285,49373,12212,12675
27,1478,3851,6630,7496,47438,43833,11729,12914
27,1472,3999,6660,7477,42057,51552,12148,13160
28,1716,3874,6596,7669,41763,49266,12557,12599
28,1581,3952,6584,7424,45004,44781,11674,13094
