noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
27,1444,3806,6522,7850,43516,45706,11204,12472
28,1427,3903,6798,7631,38503,46733,14881,12869
28,1749,4056,6099,7642,39684,43015,11758,12819
28,1437,3954,6794,7531,41838,47268,14745,12652
28,1430,4020,6761,7511,39100,46293,12283,11590
28,1434,3811,6666,7713,39453,45373,11783,12457
28,1443,3757,6796,7606,43126,45528,13234,12657
28,1430,3933,6795,7588,39144,43812,12584,13536
28,1453,3925,6688,7522,40492,43025,11399,11494
28,1430,3833,6828,7689,43437,48291,11679,10240
28,1741,4147,6160,7290,39460,45244,10712,13203
27,1434,3804,6757,7455,39645,43137,21264,12994
28,1432,3992,6856,7512,45804,46670,14300,11074
28,1431,3902,6821,7655,40627,45831,11274,13334
28,1435,3832,6680,7539,39598,42743,11564,11593
27,1438,4092,6722,7459,43079,45373,16288,14304
28,1452,3765,6479,7743,39672,43998,11394,12579
28,1437,3814,6696,7499,42509,46816,11578,15877
28,1783,4029,6091,7640,39660,41816,11953,11803
28,1452,3924,6836,7702,39271,43516,15235,13141
28,1438,4010,6912,7450,41493,45503,13789,12056
28,1430,3772,6646,7601,40579,43986,11723,11767
28,1437,3885,6939,7663,39754,45431,12239,12167
27,1440,3992,6548,7476,44642,45312,15121,12530
29,1438,3875,6740,7569,40020,42440,13936,12497
28,1427,3773,6684,7715,39464,46037,11651,12726
29,1764,4159,6084,7499,44326,46708,11707,11890
28,1438,3800,6777,7692,40077,42296,11170,13358
28,1445,3943,6847,7449,39008,45012,10212,12509
28,1438,3849,6766,7529,43479,47344,12299,12953
27,1449,3813,6451,7673,39507,42779,13779,11910
28,1435,4145,6856,7419,39335,44138,17888,12779
28,1428,3807,6696,7456,42678,48729,11896,12218
28,1433,3879,6741,7574,39132,46764,11037,12853
28,1759,4058,6627,7628,38749,44929,11239,12383
28,1443,3874,6852,7782,43152,47552,16115,12495
29,1436,3861,6673,7725,40094,43726,12657,12284
29,1426,3792,6798,7450,43287,49849,14957,12795
28,1428,3906,6213,7471,39997,42254,11625,15855
28,1429,3999,6442,7673,38991,42402,14966,12564
28,1452,3943,5515,7841,43173,47997,11407,11779
28,1426,3833,6675,7752,39189,43777,11937,12410
28,1756,4186,6658,7781,38199,42867,13922,12429
28,1437,3799,6801,7310,43135,46836,12638,12349
28,1428,4033,6703,7615,39822,43019,12018,10823
28,1434,3934,6677,7501,40858,44169,11727,13489
27,1459,3806,6770,7433,44237,49538,10712,12574
28,1437,4132,6171,7811,39071,42445,16061,12263
28,1437,3799,6856,7478,39050,42991,13858,11415
28,1447,3883,6878,7496,45386,49703,12355,13284
28,1759,3964,6022,7656,39571,42212,11835,12579
29,1444,3959,6801,7470,39215,42405,18864,12076
29,1460,3996,6797,7690,42783,48255,12034,12564
29,1442,3738,6789,7569,44057,43594,11245,13352
28,1435,3874,6830,7454,39574,42534,12169,12947
28,1431,3963,6804,7632,41889,47875,16700,11982
29,1438,3881,6884,7598,39100,42198,11646,12627
28,1434,3716,6765,7373,44883,43817,12140,12953
28,1744,4173,6241,7733,39123,48059,11785,12425
27,1442,3595,6797,7542,42192,42685,14735,16083
28,1456,3946,6869,7519,43501,45269,13667,12409
27,1428,3829,6765,7495,42259,45097,13728,11604
28,1433,3841,6798,7631,41259,42265,12022,11198
27,1426,4141,6748,7600,43299,46310,11347,12939
28,1450,3768,6839,7766,39768,44849,10340,16394
28,1430,3891,6506,7727,41230,44456,12313,12610
28,1779,4024,6679,7670,42264,45720,14794,10889
28,1439,3875,6742,7798,38450,43716,14694,13884
28,1455,4048,6811,7486,39543,42398,11697,12505
28,1429,3761,6875,7442,45191,49298,12456,14405
28,1445,3911,6895,7455,39189,45313,12094,15105
28,1437,4054,6381,7757,40413,44494,15832,14830
28,1460,3831,6831,7571,42902,47211,15663,12926
28,1438,3830,6791,7489,40723,48840,16138,13680
29,1773,4012,6669,7608,39678,44561,14324,12418
28,1442,3726,6740,7694,43243,51450,16307,12821
28,1437,3928,6873,7870,39191,46339,11996,12146
27,1431,3867,6773,7607,42640,42838,11564,12450
28,1426,3802,6714,7669,39562,45633,13652,12185
27,1439,3937,6687,7498,39327,49660,15727,15276
30,1437,3743,6832,7488,43196,49491,12398,12150
28,1437,3895,6771,7664,38659,44927,11524,12158
28,1764,4002,6067,7616,39012,46379,10645,12552
28,1448,3853,6881,7738,42673,48403,17165,12024
28,1437,4078,6706,7524,39717,43789,12945,13346
29,1431,3710,6642,7548,39194,48297,12861,12521
29,1448,3886,6837,7449,43081,50008,11778,12466
28,1434,4044,6776,7677,39155,42764,15138,10834
29,1433,3930,6731,7595,38672,46372,13005,12512
29,1438,3624,6853,7590,42586,48418,11552,12783
28,1755,4055,6064,7661,39217,41949,12096,13497
28,1438,3863,6877,7574,38201,47145,15391,13911
28,1438,4021,6627,7510,42625,47734,15487,12464
29,1436,3875,6280,7527,44211,42719,11513,13398
27,1428,3753,6775,7514,39160,47555,11176,12707
27,1431,4147,6148,7445,43183,46914,15451,13337
28,1432,3748,6771,7555,38720,42072,14770,12954
28,1422,3832,6298,7521,41748,44544,12226,13087
28,1768,4037,6090,7504,39213,45821,12436,12360
28,1444,3793,6817,7508,39282,42042,11525,13299
28,1445,4137,6831,7495,42620,47856,10377,14321
28,1434,3760,6706,7426,39973,42435,12140,11171
27,1434,3889,6818,7872,39147,42950,14161,13401
28,1440,4073,6639,7624,42921,47780,16295,14100
27,1460,3858,6692,7559,39338,42086,12588,15202
28,1428,3827,6304,7638,39515,42870,11831,10867
28,1761,4060,6688,7638,42737,48842,12001,12471
28,1444,3816,6838,7789,39578,42984,15066,12626
28,1452,4024,6346,7627,40786,42582,12137,12209
27,1427,3964,6761,7438,43105,49520,16105,12413
28,1437,3814,6827,7675,38581,43710,11804,12157
28,1429,4119,6790,7789,38582,43247,14879,12679
27,1439,3790,6849,7572,43996,49907,11779,13398
30,1425,3859,6665,7611,39140,43280,14972,12561
28,1750,3980,6425,7670,39167,42441,13653,12337
28,1473,3799,6625,7575,45660,48820,13572,12599
28,1429,4057,6833,7647,43946,43439,15301,12905
28,1450,3819,6728,7679,43529,41936,12728,12108
28,1440,3872,6827,7818,42535,48840,10206,12122
28,1442,4049,6791,7596,42145,42488,16592,11057
28,1430,3884,6735,7603,44130,46975,15292,12368
28,1428,3755,6748,7639,38342,44800,11264,13029
28,1761,4015,6128,7498,39856,46410,12004,12264
28,1433,3802,6771,7407,43146,47574,15334,14641
28,1436,4017,6782,7663,41660,45229,11505,13594
28,1445,3913,6428,7708,40302,42681,12407,11885
28,1433,3812,6860,7578,42576,49562,11397,16308
28,1431,4070,6684,7613,39170,43529,14530,12945
28,1429,3837,6813,7558,42739,42573,14271,12891
29,1426,3939,6636,7509,45443,46523,11662,13725
29,1791,4007,6689,7577,38802,46559,11962,12446
29,1440,3808,6816,7553,39598,43436,15989,12750
29,1440,4162,6878,7707,44178,42545,13629,12444
29,1428,3838,6726,7651,39071,43159,12945,13635
28,1452,3914,6820,7683,44242,43042,12220,12567
30,1452,4025,6537,7627,43679,46816,17818,12700
29,1428,3965,6289,7608,41480,47433,10159,12709
28,1430,3762,6596,7444,43827,44931,12664,11366
28,1769,4018,6769,7584,41570,54931,18339,12769
28,1439,3848,6794,7486,42469,50029,14704,13356
30,1438,4035,6924,7471,48552,50266,12129,12486
28,1432,3768,6908,7627,44173,46392,12882,13194
28,1447,3769,6329,7530,40817,53161,14482,13086
30,1432,4026,6884,7466,45203,49841,15882,12162
28,1431,3871,6755,7616,43895,42068,11726,12724
28,1425,3809,6852,7426,42590,46041,15969,12421
28,1771,5472,6220,7645,44397,49664,12599,16056
27,1441,3710,6751,7613,39775,42509,15029,12635
28,1444,4055,6682,7751,40815,45410,11403,12936
28,1427,3833,6807,7585,42974,48985,11399,12760
28,1445,3888,6782,7444,38841,42388,14309,13204
28,1428,4005,6805,7495,38618,47517,12061,16561
30,1454,3893,6837,7672,44381,48403,12215,12311
29,1433,3775,6667,7555,39686,43543,11772,13016
28,1778,3995,6032,7533,43534,44352,10706,12712
28,1442,3877,6266,7568,43137,46795,15287,10872
28,1455,4048,6846,7626,41367,42446,13969,17804
28,1444,3869,6787,7569,45696,44763,11578,14969
29,1442,3728,6777,7489,38978,45872,15820,12216
28,1430,4184,6803,7616,39617,43457,16220,10479
28,1436,3840,6810,7643,46563,44060,12398,13398
28,1421,3766,6890,7638,38300,46575,11677,12408
28,1764,4128,6694,7472,38839,42702,11915,12830
28,1451,3812,6807,7712,46059,49471,16011,12854
28,1436,4127,6727,7394,40532,42493,11645,12434
28,1432,3824,6819,7719,39804,44285,12191,12732
28,1436,3816,5683,7765,42530,48866,11801,13010
28,1435,4050,6819,7656,40350,42621,15797,15901
29,1436,3780,6897,7613,40900,42572,108737,12467
29,1436,3877,6927,7753,43445,49994,12980,12149
29,1759,4049,6693,7608,38868,44456,13180,12792
28,1446,3926,6769,7691,39115,42365,13138,12619
28,1441,4021,6789,7613,45334,46893,13308,12409
29,1459,3915,6844,7489,39767,44558,11089,11791
29,1434,3803,6665,7387,42292,42841,16804,13032
28,1420,4127,6883,7676,40291,50534,12200,12375
29,1432,3816,6859,7578,39427,45875,11770,12700
27,1433,3782,6658,7640,43682,47733,11866,12439
27,1760,4102,6066,7569,43665,51209,16716,13245
28,1450,3792,6764,7718,41063,45268,12169,12497
28,1438,4091,6802,7477,43454,41993,12233,13369
27,1430,3760,6843,7569,44018,48331,13671,13159
28,1437,3868,6199,7536,40535,42118,13220,13172
28,1455,4045,6627,7577,43560,44735,13043,12609
28,1431,3860,6814,7702,40616,44543,12383,12643
28,1440,3859,6796,7674,41257,43905,12364,12346
28,1758,3879,6056,7509,45104,44833,12769,12059
28,1445,3914,6917,7497,43384,45459,13335,20130
28,1431,3956,6851,7770,39788,43227,12609,12315
29,1444,3864,6933,7647,42723,47352,13658,14994
28,1422,3723,6699,7676,38636,48321,12163,11846
28,1442,4156,6654,7550,42335,43976,10830,14790
28,1441,3774,6894,7597,43295,46715,13640,11622
28,1435,3819,6919,7653,39125,44752,12722,11599
29,1761,4037,6217,7636,42622,43299,12269,11668
28,1462,3781,6967,7644,40250,46406,11771,10256
28,1432,4098,6773,7546,38855,45114,12639,12607
28,1437,3804,6808,7544,43831,44738,12592,15859
29,1430,3899,6221,7601,41489,46117,12440,11917
29,1423,3972,6792,7656,42293,44403,15269,12712
28,1441,3755,6880,7529,46083,42747,12924,11709
28,1437,3921,6521,7631,44097,48281,12419,14565
28,1761,4065,6602,7738,42366,45469,13350,12215
29,1438,3866,6876,7669,46348,45854,12815,12548
29,1435,4003,6845,7695,42464,43301,12789,13470
27,1431,3874,6718,7504,42776,45744,13190,14817
29,1455,3821,6674,7682,44011,45306,12713,11219
29,1437,4152,6686,7601,39051,42695,12889,11592
28,1445,3746,6679,7779,41130,45388,13807,15751
29,1433,3746,6299,7641,44320,48817,10984,15143
29,1771,4075,6131,7443,39156,43386,13180,13248
28,1441,3738,6709,7597,41768,43587,12857,13235
28,1441,4108,6382,7799,43509,49561,12034,12793
29,1450,3829,6710,7668,39708,45495,11399,14893
28,1429,3939,6777,7546,39070,48802,14863,11840
28,1428,4019,6729,7544,46132,52098,12516,11502
27,1448,3833,6700,7373,39446,47571,12846,11239
28,1430,3886,6690,7498,42891,46340,12800,14394
29,1744,4011,6061,7854,39111,52295,12753,11885
28,1460,3893,6677,7766,39819,46629,16081,12498
27,1424,4024,6758,7665,44990,45689,12580,15778
30,1439,3848,6814,7483,40506,46544,13043,16155
28,1444,3830,6724,7450,40031,46742,13463,12434
28,1432,3875,6671,7514,43282,46856,12217,15540
28,1436,3895,6277,7575,39129,42859,12837,12369
28,1442,3772,6828,7552,39417,42503,12362,14966
28,1767,4098,6127,7574,43250,50215,12612,12197
28,1441,3839,6817,7618,39669,42071,10943,13491
30,1458,4065,6771,7612,39603,45234,12199,11815
28,1423,3732,6766,7450,45128,49330,11828,12204
27,1433,3935,6223,7430,39724,46127,11978,11574
28,1453,4062,6578,7622,39238,42217,11620,12020
28,1450,3813,6038,7486,42695,47447,13446,12732
28,1432,3881,6787,7619,41169,42790,13015,20196
28,1763,3992,6765,7440,39164,44551,13171,11553
31,1440,3799,6888,7490,42546,47587,12893,11867
28,1442,4061,6672,7649,40788,42851,12761,12071
28,1434,3927,6746,7330,44812,42548,11954,14482
28,1427,3779,6202,7399,38836,50411,11991,13723
28,1454,4028,6735,7537,39075,42461,12446,11243
28,1455,3857,6776,7653,42732,42033,16524,11882
28,1432,3733,6868,7448,40766,48597,12997,17400
28,1784,4067,6055,7531,38795,45788,13418,11500
28,1442,3814,7047,7493,42577,45590,12227,12354
29,1440,4108,6704,7576,38219,44655,13018,12413
28,1431,3788,6804,7541,40170,42702,11314,15498
28,1434,3863,6773,7727,43157,48486,13176,13924
28,1429,4002,6756,7626,39079,45654,12036,11892
28,1427,3843,6276,7476,38707,44514,11365,15547
28,1437,3851,6740,7314,45050,47790,11709,14587
27,1760,4068,6092,7376,38683,48505,14244,13409
28,1458,3913,6817,7546,40154,43035,12836,11826
28,1465,3975,6612,7794,42952,46331,13911,12573
27,1454,3946,6804,7559,41971,46142,12359,13431
28,1435,3762,6140,7599,38995,44087,12496,16239
30,1433,3998,6860,7641,43133,47403,13168,13209
28,1430,3869,6751,7698,38991,48375,13406,14209
28,1429,3777,6807,7625,44950,49216,12364,12379
27,1745,4139,6154,7764,39207,55049,12686,12589
27,1446,3620,6811,7578,39913,49281,12211,12666
27,1436,4139,6759,7582,42509,45566,16079,12266
28,1431,3836,6805,7610,41434,50280,12332,12750
28,1451,3800,6243,7536,38645,52945,12848,13118
28,1428,4079,6808,7594,43238,50264,11345,11940
28,1433,3794,6743,7518,38860,42064,12940,13302
29,1431,3908,6791,7451,40514,44527,15880,12911
28,1743,4022,6095,7585,42524,49217,12603,12405
28,1433,3930,6683,7677,38698,42825,10875,11759
27,1457,3993,6753,7574,38708,45235,13040,13469
28,1437,3887,6740,7443,45586,47579,12389,12899
28,1450,3823,6242,7411,39369,42450,13007,12412
29,1442,4022,6857,7569,39428,44774,12774,16158
28,1444,3897,6202,7504,43378,46124,12237,12555
28,1431,3793,6842,7601,41142,42868,12267,11866
29,1765,4185,6266,7651,38804,44000,12281,18175
29,1442,3845,6822,7662,42992,46050,11746,16192
28,1438,4151,6898,7285,39269,42625,12256,12063
28,1429,3764,6802,7647,48927,44579,12587,12252
30,1431,3796,6870,7587,39932,45434,12322,12515
28,1447,4106,6794,7598,39232,42058,12213,15638
28,1457,3817,6783,7533,42943,43147,13237,12074
28,1435,3881,6762,7711,47351,46977,11229,15497
27,1755,3999,6633,7646,44599,41627,13489,12546
29,1436,3899,6862,7609,45131,44033,12485,12762
28,1439,3992,6602,7750,38709,45492,11958,11485
28,1431,3893,6792,8538,43824,42830,11263,12339
28,1442,3759,6723,8111,42785,48224,16973,12364
28,1454,3954,6902,7652,39003,43102,12544,17594
28,1426,3910,6798,7600,39814,42435,12289,12140
28,1429,3788,6740,7544,44190,48473,11771,12591
29,1765,4073,6311,7627,39004,44573,11840,12188
29,1436,3797,6738,7386,39187,42702,11790,17464
28,1448,4113,6886,7808,44319,47779,12900,14167
28,1439,3745,6703,7723,41412,43840,12921,12415
28,1429,3816,6403,7635,38965,43048,12687,12297
28,1441,4087,6779,7668,42194,50653,12941,19431
28,1434,3855,6164,7568,39411,42020,12747,11902
27,1432,3965,6900,7544,43639,43307,12474,12575
29,1746,4068,6275,7467,39815,48238,13660,11689
32,1441,3929,6713,7719,39401,43883,11677,16661
30,1462,4010,6747,7499,43878,41949,13328,12748
29,1427,3828,6808,7692,39431,48244,12408,12063
28,1450,3848,6227,7417,39358,42454,13179,15184
28,1453,4055,6783,7637,42084,43948,11448,15440
28,1434,3947,6897,7565,39583,47502,13352,12759
29,1434,3836,6680,7530,39826,41622,12456,12198
29,1759,4110,6202,7586,43499,42835,16603,12672
26,1447,3773,6730,7648,39048,46872,12537,16200
27,1432,4151,6773,7514,39223,42066,12636,11917
28,1435,3759,6637,7708,42023,46023,12521,12450
29,1431,3808,6758,7689,38481,43500,12255,14990
28,1431,4097,6850,7666,38860,44896,11991,16807
28,1441,3837,6775,7556,44341,45964,12603,12543
27,1451,3841,6892,7522,40336,44563,12260,12646
28,1737,4054,6132,7571,38922,41247,12927,11461
29,1457,3727,6716,7721,42967,49043,11988,18367
29,1442,4074,6688,7476,40514,44611,15131,12716
28,1452,3883,6864,7701,44180,42078,11214,16112
28,1445,3670,6770,7693,45953,45656,14353,12802
28,1436,4051,6827,7634,41850,45968,13065,12021
28,1434,3924,6710,7679,44526,43106,12054,11911
28,1438,3848,6790,7401,41452,45666,11028,10667
29,1773,4092,6037,7804,41490,44681,14050,13249
27,1434,3744,6737,7677,44405,45132,12706,17123
29,1449,4109,6800,7588,45054,45497,11713,12162
28,1440,3822,6577,7571,46417,44938,13368,12854
28,1429,3680,6700,7638,48797,45565,12088,12452
28,1452,4122,6830,7647,43286,45046,16184,15885
29,1429,3808,6786,7623,45227,45088,12378,14369
28,1437,3886,6725,7831,49099,45922,12565,12239
28,1746,3988,6133,7676,43855,41489,12337,12700
28,1440,3903,6695,7602,41996,44375,12885,15706
28,1433,4052,6848,7739,43610,47527,13199,12259
28,1448,3851,6717,7684,41015,45330,11838,13144
28,1434,3838,6229,7395,39714,49035,16285,13202
28,1430,4018,6847,7651,42914,49714,10725,15141
28,1423,3839,6769,7567,41932,47120,12966,12635
28,1446,3752,6744,7611,45259,48637,12230,13144
28,1781,4179,6125,7568,41496,49843,11982,15747
28,1453,3796,6834,7650,41648,46354,11254,16203
28,1429,4080,6787,7575,46482,47519,12991,12926
28,1440,3803,6887,7456,42660,47588,13085,15050
30,1448,3624,6806,7541,41056,42280,13200,11984
28,1438,4136,6761,7640,46493,48558,12692,17127
27,1446,3781,6812,7750,39658,47883,12545,12085
28,1429,3899,6737,7666,40729,43871,13059,12784
28,1752,4057,6105,7622,44713,48449,13487,13963
30,1442,3847,6737,7560,39611,45187,16664,14310
28,1449,3954,6787,7657,38037,42444,12848,12269
28,1435,3745,6654,7828,43597,48012,12383,11734
28,1454,3882,6909,7430,38511,43603,12782,11706
28,1436,4026,6786,7515,38690,44162,12695,15602
29,1455,3884,6973,7601,45915,51140,15350,13517
27,1421,3753,6746,7389,41583,42320,11341,14376
28,1777,4137,6666,7503,41053,42601,14720,12037
28,1439,3790,6666,7663,43402,48151,17979,11662
28,1445,4077,6797,7566,40196,41976,11776,11957
28,1428,3909,6967,7691,44340,44288,11219,10848
29,1426,3834,6867,7521,41808,49719,17222,18488
28,1428,4075,6962,7546,42351,42547,12628,16177
28,1447,3786,6722,7456,44609,43989,12628,12347
28,1456,3881,6729,7550,41638,48904,12443,14186
29,1761,4037,6086,7613,43000,42339,13540,11265
28,1446,3860,6909,7478,45301,42486,12742,14384
29,1442,4082,6824,7628,39145,50631,12878,15209
29,1454,3772,6650,7729,41221,42693,13057,12171
27,1433,3874,6799,7815,43932,42634,12972,12575
28,1432,3987,6820,7533,39520,47757,12576,14520
28,1427,3900,6706,7563,40800,42597,16264,11690
27,1427,3778,6319,7797,44252,46481,11952,12429
27,1744,4090,6734,7604,39772,44572,12882,12242
28,1428,3869,6871,7630,39361,42489,12300,15217
27,1464,4040,6706,7770,42592,44950,13297,15335
30,1430,3797,6914,7602,39864,44653,12304,12208
29,1457,3772,6774,7713,39160,42560,12760,11951
29,1436,3916,6806,7682,44432,46560,11803,14899
29,1445,3862,6911,7760,40381,45361,12443,12201
30,1427,3881,6850,7630,43030,43452,11048,12337
28,1756,4014,6064,7721,39886,47458,13098,11704
28,1436,3977,6714,7532,40668,43821,12039,15389
28,1440,3985,6696,7720,46882,42235,12267,13027
30,1440,3755,6939,7621,43310,45573,11217,11789
28,1436,3843,6810,7411,41727,43770,13118,19119
28,1434,4006,6878,7670,45378,42624,12679,15444
28,1437,3866,6630,7466,42280,50412,12118,11715
28,1443,3769,6792,7713,40553,46248,12980,11956
28,1766,4116,6142,7593,43533,43674,12608,11637
28,1440,3754,6997,7485,40490,46136,13513,16115
28,1450,3993,6688,7504,39502,45533,16137,12559
28,1437,3977,6734,7708,44242,50859,11911,14837
30,1440,3796,6823,7664,40684,45409,12251,12437
28,1422,4060,6748,7701,39293,46203,12219,11450
28,1441,3843,6877,7550,44065,46787,11804,12584
28,1420,3904,6708,7617,40639,43649,12239,12292
28,1769,4073,6047,7507,40002,45112,12978,17291
28,1438,3871,6732,7556,44030,46142,10819,14919
28,1426,4064,6960,7565,39707,42270,13203,12336
28,1419,3741,6841,7658,43611,46529,12146,12903
27,1438,3871,6738,7901,39736,46152,11547,12755
29,1444,4049,6847,7663,39419,41958,11000,16112
28,1442,3861,6774,7651,43056,44777,14018,15021
29,1438,3791,6733,7661,40575,48515,12749,12760
28,1745,4188,6115,7407,40196,41790,13103,13599
28,1442,3786,6668,7545,41867,44563,12881,15370
28,1445,3996,6770,7614,40171,46628,11977,11682
28,1450,3868,6766,7671,39195,42608,12642,11757
30,1439,3857,6753,7561,45322,43998,12524,11591
31,1438,4074,6869,7639,38811,45918,12624,15309
29,1464,3768,6822,7490,39811,41317,12772,15824
29,1447,3939,6798,7555,43329,50689,17590,11341
28,1763,4079,6726,7544,40833,43030,12131,11947
29,1438,3907,6707,7727,40261,42189,12089,14469
28,1452,3995,6827,7597,43286,48253,12431,11861
28,1438,3772,6810,7786,40398,46273,11095,11661
28,1457,3908,6791,7420,40802,42392,12781,12385
28,1425,4075,6631,7647,42257,48002,12569,15490
28,1450,3951,6856,7677,39939,41757,11958,11654
27,1428,3840,6753,7657,43161,45657,11153,11990
27,1779,4135,6357,7385,40483,49508,12780,14612
27,1431,3869,6718,7735,40851,42645,13093,15117
28,1436,4035,6361,7669,43565,43301,11804,11713
29,1445,3880,6767,7607,42531,50160,12309,11882
28,1432,3867,6147,7837,42345,43209,12762,12361
28,1433,3970,6724,7618,44469,42406,12310,19729
28,1451,3847,6763,7561,39056,49800,12589,11239
28,1433,3947,6970,7400,39471,42965,12883,14841
28,1770,4020,6073,7611,43247,42248,12452,13179
27,1449,3777,6822,7597,39181,49356,12413,12046
28,1455,4094,6846,7629,38849,44064,12837,11921
28,1428,3770,6747,7635,42434,42697,16392,12915
28,1446,3777,6745,7560,38019,52677,12592,10828
29,1461,4061,6804,7515,38807,45679,10723,12185
28,1440,3903,6734,7712,42839,45705,12721,12676
27,1462,3868,6755,7647,38206,49577,13016,13086
28,1766,4110,6151,7586,39309,45350,12135,12989
30,1436,3821,6791,7530,43107,46139,10862,13015
28,1434,4011,6913,7505,42884,48137,12426,13041
28,1426,3875,6870,7588,43573,46761,11594,14126
28,1446,3773,6712,7662,40769,49641,12807,13764
29,1448,4113,6636,7645,39078,48142,12269,12212
28,1452,3813,6777,7669,43181,46466,12248,13451
28,1444,3891,6868,7487,38729,48524,12327,13140
28,1742,4045,6170,7454,40244,45031,13063,12601
28,1435,3829,6729,7663,42500,46097,13072,14328
28,1420,4084,6261,7532,38349,49846,12468,11727
28,1432,3838,6644,7601,40363,48461,12408,13984
28,1424,3912,6811,7576,46620,43228,13412,12665
28,1433,4029,6788,7589,39436,45813,11914,16415
28,1450,3883,6713,7609,38706,49275,12471,13052
28,1435,3851,6773,7546,45392,42355,10798,17512
28,1760,4115,6154,7556,41437,46770,13075,12357
28,1442,3867,6783,7928,39060,46119,11403,12028
29,1457,4022,6733,7615,43300,49141,15799,12153
28,1437,3890,6729,7499,40324,43663,11890,12457
28,1435,3785,6782,7516,40279,45065,12678,13301
29,1457,4082,6845,7429,42833,48462,16354,13375
28,1435,3794,6756,7586,39113,43618,12717,12710
28,1420,3886,6641,7577,43034,45677,12930,12237
29,1773,4047,6001,7478,40409,45927,12442,14149
28,1462,3804,6760,7505,41133,42156,12704,12192
27,1432,4078,6767,7668,42214,44451,12508,12874
28,1426,3813,6784,7482,39616,46485,13276,12778
28,1430,3858,6728,7569,39375,45400,12480,11013
28,1431,3804,6641,7572,43028,45332,12990,13421
28,1436,3972,6823,7576,39216,45992,12372,12708
30,1441,3802,6803,7650,39159,44174,12238,11820
28,1767,4055,6059,7614,42341,44830,12937,10980
28,1436,3878,6721,7621,40336,46584,10529,13496
28,1438,3988,6898,7681,40656,42463,13348,12856
28,1444,3890,6713,7861,45547,44645,11634,13877
28,1444,3817,6728,7562,43401,46720,12172,16350
28,1437,4099,6646,7762,42953,43990,10861,12479
28,1461,3784,6730,7634,43602,47583,13195,13531
28,1427,3922,6787,7496,39085,43703,12387,12663
28,1758,4031,6231,7675,43011,42603,11915,11806
28,1434,3744,6750,7623,43443,50945,12690,12366
29,1444,4115,6711,7551,39194,42526,15085,12441
29,1442,3787,6842,7622,45479,43490,12142,13043
28,1450,3837,6206,7563,40810,47983,11748,13592
29,1431,3954,6812,7410,39780,45475,12569,12830
28,1441,3725,6835,7453,42828,42659,12400,11354
28,1428,3814,6765,7640,40168,49074,12203,12659
29,1748,3999,6050,7641,38406,45040,12522,12609
28,1434,3907,6796,7663,43575,45156,12067,13232
27,1428,3878,6875,7528,39162,47011,16376,11599
29,1441,3906,6761,7736,39763,42825,10822,12604
28,1453,3830,6772,7586,43268,42951,14912,12169
28,1428,4165,6768,7603,40367,50241,11555,12459
29,1467,3757,6711,7653,38976,41654,11999,12803
27,1439,3762,6738,7653,43011,43132,10912,12595
28,1757,4033,6060,7420,38920,46558,13954,16726
28,1442,3762,6664,7632,38871,44350,13133,13143
28,1459,4088,6756,7544,42859,44265,12696,12484
27,1431,3787,6579,7596,38959,44551,12349,12715
28,1421,3913,6091,7491,39153,42619,12695,13088
28,1428,3994,6810,7606,43149,49029,12064,13115
29,1432,3898,6706,7624,39043,44453,16311,13017
29,1431,3752,6691,7661,43404,42548,14098,12511
28,1784,4006,6674,7652,40733,45488,12584,11489
28,1440,3843,6730,7836,42070,46975,12622,13697
28,1441,4046,6878,7684,45316,41406,12602,12553
29,1444,3792,6764,7588,42504,45902,13046,12706
29,1443,3750,6772,7657,42506,123525,12870,12883
28,1429,4188,6763,7807,47570,42851,11230,13838
28,1434,3754,6700,7613,41403,45378,12849,12416
29,1444,3773,6653,7607,42363,43695,14545,12409
28,1768,4138,6071,7534,45338,42220,11603,13131
27,1443,3792,6774,7588,41838,46723,11063,12037
28,1435,4050,6817,7564,38062,41957,13219,12455
28,1428,3791,6857,7657,44905,43185,12632,12304
28,1452,3910,6789,7579,38588,45867,12567,13413
27,1435,4033,6672,7538,40680,42864,12356,16198
29,1452,3942,6733,7581,42619,46203,12021,12803
28,1437,3752,6863,7614,38974,43422,12171,12491
27,1756,4024,6082,7810,38914,42918,11831,12314
28,1448,3867,6829,7458,44752,45280,11858,12730
28,1449,4025,6795,7798,39121,42597,12692,11239
28,1459,3878,6784,7534,46449,43302,17794,13204
27,1433,3778,6427,7547,39169,45546,13911,12701
27,1444,4141,6825,7758,42482,42130,12815,13237
27,1456,3886,6923,7629,45003,42120,13083,12400
29,1459,3770,6632,7334,40227,46037,10812,12853
28,1774,4176,6187,7609,43519,42742,12697,12314
29,1435,3817,6867,7733,50954,43101,12387,12990
29,1459,4101,6753,7626,41081,47550,12022,12852
28,1433,3796,6808,7607,40491,46259,10730,13069
28,1445,3925,6694,7481,42964,43454,12886,12950
28,1452,4015,6796,7692,41062,50895,12017,12641
29,1442,3923,6770,7674,39572,44379,12137,12333
28,1427,3793,6758,7572,44571,45974,12210,13404
27,1767,4071,6050,7596,39480,48768,13331,13476
27,1432,3911,6841,7555,41008,44019,12371,13166
28,1451,4025,6670,7549,43741,46056,11876,17747
28,1429,3912,6696,7699,40128,42227,13032,12466
28,1439,3886,6776,7694,39373,44305,11861,11349
